 # t =    0.0000000000000000     
 x   y   z   vx   vy   vz
     0.84766    -0.26771    -3.24724     5.9610E-02 -7.4540E-02 -1.3804E-01
     2.59535    -2.09961    -3.42182    -3.8550E-01  4.8128E-01  2.1222E-02
     2.10704    -2.47612    -2.81236     8.2561E-01 -4.2483E-01  7.0839E-01
     3.32057    -2.77745    -3.11669    -2.1733E-01  8.4739E-02 -9.4820E-02
     1.97151    -2.48146    -2.88989    -9.8110E-01  1.6871E-01  2.9941E-01
     4.86428    -4.31388   -18.91286     1.5475E-01  1.3939E-01  1.1061E-01
     7.17353    -0.96962    -6.06854     2.1225E-01  3.7678E-02  1.6579E-01
     2.41792    -3.28623    -2.87351     2.6170E-01 -5.2160E-02  5.7786E-01
     4.30248    -1.96308    -2.39766     9.6200E-03  2.3837E-01 -1.5303E-01
     2.14398    -2.54543    -2.90885     5.0049E-01  1.0968E-01 -2.8343E-02
     1.83618    -1.79604    -3.11757     2.4350E-02  7.1854E-01  6.2845E-01
     2.47532    -2.93787    -4.27982    -3.6880E-02  7.0731E-01  2.0092E-01
     2.01731    -2.00219    -3.30890     1.1052E+00  4.9215E-01  1.8740E-01
     2.24961    -2.42594    -3.15306     1.8416E-01  8.3884E-01  2.2358E-01
     2.15835    -2.59396    -3.33391     4.2670E-02 -2.6629E-01  7.4551E-01
     2.98187    -2.56409    -3.69667    -2.1937E-01 -3.8392E-01  6.6703E-02
     2.22442    -2.27969    -3.29276     8.9776E-01  2.0388E-01 -3.2175E-01
     1.41889    -1.22967    -2.63434    -3.7043E-01  3.7027E-01  4.4323E-02
     2.34763    -1.64352    -2.44426    -1.3267E-01  2.2860E-02  2.7357E-01
     1.04334    -3.44292    -2.88879     4.2361E-01  3.7291E-01 -2.0073E-02
     3.32647    -2.09960    -3.30390     4.3187E-01 -1.1759E-01 -5.8537E-01
     2.21580    -4.12422    -2.29246     1.1138E-01 -1.1496E-01  5.3139E-02
     2.41357    -2.76440    -3.66959    -3.3049E-01 -2.7150E-02  2.1610E-01
     2.69599    -2.41293    -3.53927    -3.9262E-01  4.8182E-01  1.4451E-01
    -2.12923    -1.62717    -1.58612     3.0895E-01  6.2187E-02  7.7887E-02
     3.89581    -0.75726    -3.73402     2.3940E-01  3.0611E-01  1.7731E-01
     1.41883    -1.35469    -3.10287     2.3138E-01  2.8811E-01 -4.3027E-01
     1.85063    -2.14518    -3.88019     2.9934E-01  3.7132E-01  1.9175E-01
     1.32698    -2.84285    -3.84950     7.3012E-01  2.3265E-01 -6.5728E-02
     1.88509    -1.34783    -2.24167    -1.2520E-02  3.7283E-01  3.9030E-01
     2.59290    -2.30063    -3.78446     3.5570E-01 -1.6488E-01 -1.6577E-01
     2.28617    -2.54030    -3.23969     8.8242E-01 -3.7576E-01 -9.6650E-02
     2.61460    -1.50059    -1.06760     1.5672E-01  9.6340E-03 -7.5341E-01
     1.78263    -2.03872    -2.90435    -5.2928E-01 -2.8010E-01 -2.5026E-01
     0.55732    -2.38033    -3.61478     1.7733E-01 -3.5565E-01 -4.0877E-01
     3.15735    -3.21586    -3.02587     1.6560E-02 -1.1490E-02  6.2676E-01
     1.61126    -2.32063    -2.84159    -2.3286E-01 -1.2179E-01 -2.5804E-01
   -10.98536    -8.95103     3.24119     9.6940E-02  5.5126E-02  7.4225E-02
     2.21949    -1.90387    -4.46357    -1.7006E-01  1.0126E-01  4.4729E-02
     1.90992    -2.81683    -3.29311     1.4120E-02  2.7152E-01  7.5925E-01
     0.92445    -3.88400    -4.43482     5.4183E-01 -6.1470E-02 -6.9541E-02
     3.12312    -1.70545    -3.30598    -9.2810E-02 -1.6928E-01 -4.4372E-01
     2.88127    -3.62525    -2.38599     2.0952E-01 -5.7743E-01  5.0004E-02
     1.14798    -2.76510    -3.73548    -3.2580E-02 -1.9241E-01  5.4401E-02
     1.61495    -2.44404    -2.23394    -1.4270E-02 -2.5730E-01 -1.4218E-01
     1.61478    -2.51749    -3.41691    -2.4681E-01  6.8536E-01  7.0001E-01
    -0.10134    -4.58251    -4.54028    -5.5030E-02  6.0901E-02  9.5510E-03
     1.71919    -1.52049    -2.48761     6.5297E-01  1.2754E-01 -1.6761E-01
     2.70102    -2.20834    -2.81915     4.5722E-01  1.4648E-01 -4.1862E-02
     2.28755    -1.98903    -2.79379     1.0219E+00  1.6041E-01  2.5699E-02
    -1.75675    -1.20274    -6.47248     1.4619E-01  1.6055E-01 -1.9256E-01
    16.57008    -6.66240    44.30556     2.1130E-01  1.0075E-01  4.6148E-02
     2.50679    -2.02597    -2.75985     6.8915E-01  6.7708E-02  2.7099E-01
     1.88043    -1.90375    -3.15309    -8.4520E-02  1.1542E-01 -3.4107E-02
     1.61589    -6.16797    -4.68870     1.0566E-01 -1.8288E-01 -8.2730E-02
     2.59994    -1.31536    -2.85181     4.1353E-01  4.4979E-01  1.1230E-01
     2.40046    -1.72222    -4.79226     2.5231E-01 -4.6000E-02  3.6252E-01
     4.41010     1.25708     0.15998     1.5215E-01  1.1058E-02 -1.0131E-02
     2.66127    -2.47350    -2.76932    -1.4403E-01  1.5812E-01  1.2961E-01
     2.33436    -1.12192     0.85798     1.2973E-01  1.9422E-01 -3.6901E-02
     0.04856    -2.96565     3.14507     1.4538E-01  1.2688E-01  2.1333E-01
     1.67320    -2.31562    -2.98703     2.6886E-01  5.7943E-02  5.5921E-01
     4.12191    -0.97850    -1.09955     3.7409E-01  1.6250E-01 -5.1519E-02
     2.41685    -2.81549    -2.80193    -2.0400E-02  3.2616E-01  5.2694E-01
     1.48197    -2.30059    -4.36223     3.6204E-01  6.2391E-01  3.5721E-01
     1.50477    -1.93742    -2.47174     7.4815E-01 -3.6558E-01 -5.6499E-01
     2.45132    -1.94007    -2.19866    -3.0440E-02  5.9174E-01 -3.5156E-01
     1.00207    -2.89060    -1.99796     4.0760E-02 -3.4863E-01  1.7935E-01
     4.29424    -3.08136    -3.97838     1.1830E-02  1.4287E-01  4.1416E-01
     2.10759    -2.01092    -3.09227     3.3248E-01 -6.6395E-01  4.4282E-01
     0.03729    -2.82795     2.04967     1.3220E-01  1.3521E-01  1.1473E-01
     0.17301    -0.77787    -2.88095     3.3796E-01  4.0395E-01  7.5120E-02
     1.78195    -2.24971    -3.13457    -5.9964E-01  2.1140E-01  3.2951E-01
     1.65964    -2.41085    -2.41600    -1.8114E-01 -1.4290E-02  8.3411E-02
     2.19509    -2.27782    -2.17510    -1.0808E-01  7.7144E-02  7.0011E-02
     1.80474    -2.57150    -3.11534    -3.7974E-01  6.2990E-02  2.2410E-01
     1.84113    -3.38834    -1.93225     2.9210E-02  4.5478E-01 -4.8333E-02
     2.37015    -2.03902    -2.89156     1.0555E+00  8.0409E-01 -3.6010E-01
     2.43672    -2.47416    -3.28799     1.2316E+00  2.6163E-01 -2.4496E-01
     0.51974     0.40904    -3.99152     3.5689E-01  2.3164E-01 -3.7858E-02
     2.09852    -1.33766    -3.14321     1.0300E-03  6.7784E-02  1.2015E-02
     2.54354    -2.42769    -2.88961    -6.3370E-02 -1.9143E-01 -6.0927E-01
     2.43712    -1.84117    -1.42127    -7.0010E-02 -2.7500E-03  6.0478E-01
     2.56824    -0.62958    -2.69061     1.9702E-01 -2.2736E-01 -2.7057E-01
     1.97411    -2.70213    -2.97375     3.8057E-01 -1.4371E-01 -3.0398E-01
     2.03927    -2.40444    -2.78841     9.4796E-01  3.6707E-01  1.0413E-01
     2.35669    -2.60130    -2.34875     4.5412E-01  3.8268E-01 -2.2297E-01
     3.03840    -2.79067    -3.36966     5.9921E-01  2.4304E-02  4.6513E-01
     1.17497    -1.53330    -3.26643     9.5937E-01 -3.3278E-01  1.1836E-01
     2.40051    -2.47978    -2.87698     2.8710E-01  1.4734E-01  4.1942E-02
     1.94430    -2.41324    -3.34043     1.1815E+00  2.0832E-02 -9.1570E-02
     2.42760    -2.50588    -2.81441    -6.1150E-02 -5.6315E-01 -9.5580E-02
     2.43022    -2.69767    -3.18126     5.7990E-01 -5.4556E-01  6.9431E-01
     2.59255    -1.87749    -3.36193    -1.2102E-01  2.4225E-01 -1.2008E-01
     2.02833    -2.27857    -2.85711     4.1137E-01  6.3884E-01 -1.8916E-01
     1.76229    -2.67108    -3.51651    -1.7452E-01  2.8258E-01 -3.0460E-02
     1.72691    -1.76971    -1.94446    -2.7850E-02 -5.2794E-01  2.8305E-01
     2.26243    -3.18495    -2.79351    -1.9025E-01 -3.3146E-01  3.9755E-01
     2.49094    -2.58394    -2.76876     5.8219E-01  2.3246E-02 -3.6869E-01
     1.23390    -2.38509    -1.94043    -1.4975E-01  4.4123E-02 -2.2418E-01
     2.22135    -1.75836    -3.13715     9.5278E-01  5.2875E-02  3.4754E-01
     2.65838    -3.23115    -2.85728     7.7107E-01  1.1140E-01 -6.3773E-01
     5.80437    -2.10491    -5.93741     1.5830E-02 -1.4200E-02  2.4110E-01
     3.57651    -0.19912    -3.68792     3.7478E-01  1.6979E-01 -2.3045E-01
     1.95902    -1.53275    -2.40842     8.1390E-02 -2.8120E-02  2.0910E-01
     2.67646    -2.09500    -2.82414    -5.4233E-01 -2.0747E-01  3.4708E-01
     2.36078    -2.88902    -3.35181    -1.3527E-01 -3.1233E-01  1.5179E-02
     1.28840    -2.09094    -1.81910     4.1277E-01  1.7206E-01 -7.2000E-01
     1.83750    -2.20814    -4.08879    -4.3280E-02  3.9718E-01  1.6987E-01
     1.78636    -1.89326    -2.73724    -1.7129E-01  4.1969E-01  4.9636E-01
     2.09643    -2.55364    -2.50766     2.5607E-01  7.4403E-01 -5.5601E-01
     2.47376    -2.40849    -0.46675     1.7320E-01  2.3039E-01  2.5071E-01
     2.44579    -2.28939    -2.97896     8.9947E-01 -9.8460E-02  1.4179E-02
     0.05306    -1.92594    -1.20873    -3.3110E-02  9.5261E-02  3.9456E-02
     1.65513    -2.44729    -2.48577     1.3972E-01 -9.9940E-02  4.3396E-01
     3.66195    -3.26604    -2.05732     5.4540E-02 -3.4780E-02 -3.4693E-01
     0.57091    -1.55225    -3.63195     2.4000E-04  3.2942E-01 -5.3088E-01
     3.50424    -1.58852    -3.63955    -2.1518E-01 -1.2329E-01 -1.4546E-01
     1.69082    -3.66255    -3.14926     3.6292E-01 -1.0112E-01 -4.2445E-01
     1.02482    -3.35713    -2.65449     4.8489E-01  2.3515E-01 -8.7190E-02
     2.61555    -3.06797    -3.25922    -9.0180E-02  5.4802E-01  6.4352E-02
     1.88105    -2.28707    -2.79873    -5.3191E-01 -3.8855E-01 -1.1969E-02
     3.72384    -4.16011    -2.36177     3.2278E-01 -2.4727E-01 -7.9016E-02
     3.60078    -1.71858    -3.72463     3.5805E-01  3.5983E-01  1.6972E-01
    -0.32223    -5.05862    -4.42463    -1.0869E-01 -1.1811E-01 -6.2740E-03
     1.94550     0.31216    -3.19858     3.6698E-01 -3.9634E-01 -1.3954E-01
     2.26956    -2.76535    -2.59538     3.4287E-01  4.1071E-01 -5.4944E-02
     2.30407    -2.12951    -4.34665    -1.7960E-01  2.6056E-01  1.3353E-01
     0.62732    -2.28017    -4.03833     4.5494E-01 -5.7920E-02  1.6830E-02
     3.22812    -2.50273    -3.92018     2.3393E-01 -1.8250E-02  4.0375E-01
     3.30657    -2.95886    -3.48970    -5.2445E-01  6.0392E-01  2.4750E-01
     2.86420    -2.15354    -3.76472     6.0130E-01 -4.6503E-01 -1.3042E-01
     2.24707    -1.45311    -2.73850     4.4696E-01  1.9333E-01  1.0356E-01
     2.20315    -2.83844    -3.71998    -1.3838E-01 -5.6725E-01 -8.9700E-02
     2.00645    -2.28457    -3.19706     5.4353E-01 -1.6024E-01  2.0856E-01
     3.29917    -2.41380    -2.78132     4.3184E-01 -2.1980E-02 -3.9815E-01
     2.51183    -2.24103    -4.23018     4.8943E-01  8.4434E-01  1.3198E-01
     2.26644    -2.67048    -2.64434    -2.5970E-01 -2.2700E-01  2.1450E-01
     1.87505    -1.06727    -3.29736     7.1054E-01  6.2501E-01 -9.2660E-02
     2.02969    -2.77739    -2.28533     9.1136E-01  1.6951E-01 -2.3296E-01
     1.78630    -2.39108    -2.92239     2.1154E-01 -5.8797E-01  2.9639E-01
     3.25117    -5.92192    -2.43705     3.3723E-01  1.9586E-01  2.9910E-02
     1.23392    -2.66452    -2.77364     3.8280E-02 -1.8922E-01 -2.3505E-01
     1.64158    -0.61287    -3.73462     1.3127E-01 -1.9890E-02  2.6196E-01
     1.89184    -2.02978    -2.95292     2.1379E-01  5.3179E-01 -6.8404E-01
     1.94663    -2.28593    -2.45922     2.4714E-01  1.9170E-01  6.8894E-02
  -103.98656   -32.44507   236.34563     9.1630E-02  6.3998E-02  2.6137E-01
     2.43235    -2.63623    -2.46590     3.3049E-01 -4.6496E-01  6.7296E-01
     1.95410    -2.34865     0.33475     3.7583E-01 -5.1190E-02 -2.0078E-01
     0.70898    -2.42072    -2.11077     4.0322E-01 -1.7044E-01  8.2100E-03
     2.57042    -2.74266    -3.82247     4.2020E-01  2.8376E-01  5.9428E-02
     2.52809    -1.44049    -2.86210    -2.0422E-01 -3.4596E-01  4.7443E-01
     2.95997    -1.68521    -2.62761     5.1091E-01 -1.9800E-01 -3.0459E-02
     1.66773    -2.24835    -2.76756     8.3970E-02  3.1050E-01 -1.1100E-01
     2.28831    -2.30070    -3.21793     5.7660E-01 -5.4900E-02  8.1863E-01
     2.08171    -2.27079    -2.58132    -6.2620E-02  9.7303E-01 -4.0744E-01
     2.83918    -3.31848    -2.38627     1.2312E-01  2.6997E-02 -1.5768E-01
     1.07531    -2.37539    -2.06024    -1.4639E-01  1.6672E-02 -2.0044E-01
     4.76338    -1.26289    -2.48731     4.4554E-01 -8.3120E-02  2.6533E-02
     1.44366    -1.46700    -2.86441     9.2060E-02  4.3665E-01  1.3089E-01
     1.80476    -2.25976    -0.13479    -7.8870E-02 -1.7815E-01  3.1228E-01
     2.31207    -2.54885    -3.01014     5.1520E-01  2.3328E-01  9.0140E-01
     2.05396    -2.78015    -3.20007     3.0544E-01 -7.4458E-01  8.8573E-01
     2.49722     0.69112    -4.40934     3.7451E-01  4.6813E-02 -1.3744E-01
     2.68855    -3.45466    -0.79513     2.3546E-01  1.0377E-01  1.4918E-01
     2.23758    -2.52321    -3.30592     1.0338E+00 -1.0139E-01  3.1683E-01
     2.99658    -2.25608    -3.80495    -1.6484E-01 -8.3000E-03 -2.0377E-01
     2.73199    -3.54263    -5.08268     1.1662E-01 -1.1921E-01 -3.9001E-01
     2.59501    -2.06823    -2.83105     1.3828E-01  8.0035E-01  2.3646E-01
     2.79107    -3.61350    -3.33197     2.5808E-01 -2.4625E-01  9.1949E-02
     1.13968    -0.48561    -2.96503     2.2871E-01  2.2644E-01  4.2141E-02
     1.88565    -2.03151    -2.77952    -7.5527E-01 -6.4178E-01 -6.0211E-01
     2.45416    -2.45549    -2.54424     6.8821E-01  4.3500E-03  6.9948E-01
     1.93783    -2.62584    -2.58606     3.9192E-01  3.8602E-01  1.2667E-01
     1.85322    -2.01064    -3.24285    -2.7905E-01 -1.6539E-01  5.6005E-01
     1.53936    -4.10286    -1.03556     1.8643E-01  4.2129E-01  6.4449E-02
     1.05283    -6.70380    -5.68316     6.9360E-02 -4.7400E-02 -1.1326E-01
     3.49453    -2.73552    -3.82719    -7.2000E-02  2.7323E-01 -3.8866E-01
     2.42415    -2.13049    -3.18950     7.4807E-01  6.0072E-01  1.5618E-01
     2.59748    -2.13944    -3.44403     3.6710E-01 -1.5918E-01 -1.8286E-01
     2.14294    -0.10193    -2.64494     2.9781E-01 -4.3623E-01  1.0766E-02
     1.98943    -1.73769    -2.76318     2.9945E-01 -1.0566E+00  1.3667E-01
     2.73456    -2.56763    -2.75719     6.7711E-01 -3.9820E-01 -1.5278E-01
     1.63424    -2.55650    -2.44935     1.4466E-01 -3.7450E-01 -1.6191E-02
     1.89418    -2.12155    -3.03885    -3.1719E-01  2.3314E-01 -2.0251E-01
     2.77013    -3.06840    -2.71333    -1.6518E-01 -7.4420E-02  6.5402E-01
     2.83744    -2.23077    -3.56312    -7.0462E-01  2.1110E-01  2.5203E-01
     3.01306    -1.38917    -2.79180     1.9175E-01  1.7873E-01  1.7450E-01
    12.64999     7.04604    -8.59879     2.6701E-01  1.8177E-01 -4.5374E-02
     2.03597    -2.39201    -3.46815     7.5065E-01 -1.6280E-02 -1.4109E-01
     2.24308    -2.03990    -3.03765    -3.0963E-01  3.4507E-01  9.2790E-01
     1.44270    -2.13070    -2.87786     5.4219E-01  5.0256E-01  2.7248E-01
     2.51784    -3.44815    -8.86593     3.4996E-01  4.2773E-02 -1.4299E-01
     1.66867    -2.08259    -2.28427    -8.8800E-01 -1.8169E-01  3.0121E-01
     0.98789    -0.46893    -2.58217     1.8589E-01  4.3390E-01  1.9802E-01
     1.94005    -2.57295    -3.25316     1.9168E-01 -3.4982E-01 -6.5294E-01
     2.62686    -2.63435    -3.22378     7.8496E-01  8.4460E-03  3.5205E-01
     1.88948    -3.22397    -3.53632     5.5299E-01  3.0415E-01 -2.7806E-01
     2.74075    -2.11741    -4.21319     1.4612E-01  3.0080E-01  2.5940E-03
     1.69281    -2.54709    -2.87034     2.6915E-01  3.7114E-01  7.3401E-01
     1.71755    -2.29621    -3.72873     5.1866E-01  9.6612E-02  2.4799E-01
     2.20930    -3.52055    -3.15462    -1.6748E-01  7.7173E-01 -4.2620E-03
     2.16356    -2.07932    -2.38884     2.6405E-01 -8.0096E-01 -1.3321E-02
     2.11205    -2.69298    -2.36763     9.6885E-01 -4.9120E-02 -3.1370E-01
     3.67406    -2.37246    -2.04790     7.8700E-02  3.4510E-03 -2.0361E-01
     2.28228    -2.09477    -5.47754     3.2944E-01  1.7907E-02  1.5218E-01
     2.62095    -2.37530    -4.09026     7.8559E-01  2.7546E-01 -3.1078E-01
     3.98196    -2.57945    -1.82861     5.8030E-02  2.0085E-02  7.9289E-02
     1.52863    -1.84538    -2.96866    -3.9529E-01  4.8813E-01  6.7904E-01
     2.13739    -1.16940    -3.61182     2.1454E-01  4.7964E-01  1.3165E-01
     3.00333    -2.72406    -3.25320     6.6493E-01 -1.2399E-01  3.3960E-01
     2.94136    10.37204   -13.16324     2.3796E-01  7.7962E-02  2.8875E-02
     1.58419    -2.11334    -3.16397     6.2394E-01 -6.3450E-02  1.9721E-01
     3.19961    -2.66050    -3.47880     5.1323E-01  1.8201E-01 -9.2850E-02
     0.11077    -4.17456    -0.23523     2.0907E-01  9.8327E-02 -1.0714E-01
     2.32068    -2.79797    -2.68255     1.3273E-01 -1.7093E-01  8.9746E-02
     2.58094    -2.78649    -2.80556     3.4579E-01 -8.0640E-02  6.3638E-01
     1.93835    -1.84982    -3.16725     1.5231E-01  2.2308E-01 -1.4136E-01
    -0.48808    -1.61560    -0.83523    -1.1436E-01 -5.8200E-03  3.7073E-01
     2.31055    -0.97934    -1.73344     5.4722E-01  3.6832E-01 -4.4372E-02
     2.63721    -2.57023    -4.21530     3.7839E-01 -2.2132E-01 -2.7685E-01
     2.38221    -1.72494    -2.78181     8.2707E-01 -5.7073E-01 -2.6040E-01
     2.44447    -2.11884    -2.71110     5.8680E-02 -3.5260E-01 -1.3396E-01
     2.04308    -1.77217    -3.74635    -2.4390E-02 -1.5049E-01  3.2151E-01
     1.85398    -1.41394    -3.27367     2.2123E-01  3.3842E-01 -1.8253E-01
     2.37404    -2.56233    -3.00089     1.3001E+00 -1.2426E-01 -3.1132E-01
     1.16716    -2.58555    -3.19435     4.8475E-01  3.7360E-02  2.8051E-01
     1.77197    -2.06914    -2.92143    -2.9680E-02  2.4497E-01 -7.9009E-01
     1.99015    -2.28967    -2.35399     4.6324E-01  1.0100E+00  8.3408E-02
     1.19254    -0.99773    -2.47198     1.3500E-01 -2.1300E-02  1.4511E-01
     3.07840    -2.53380    -1.79107     4.4771E-01 -1.9211E-01 -2.6880E-01
     1.03562    -6.41589    -3.09394     2.1166E-01  4.7741E-02  2.0058E-01
     1.52238    -2.65128    -3.52951     8.3620E-01  5.6062E-01  8.3451E-01
     1.67722    -1.76463    -3.08415     3.5321E-01 -6.5610E-01  1.5164E-01
     2.46530    -2.24164    -2.81317     3.2827E-01  1.7466E-01  4.5247E-01
     2.14627    -2.75273    -2.79838    -1.2280E-01  3.2933E-01 -4.1276E-01
     2.25189    -2.76388    -2.93177    -6.9930E-02  5.3128E-01 -4.2696E-02
     2.04506    -1.73865    -2.33791    -2.8910E-01  7.3708E-01  5.6879E-01
     1.37618    -1.86296    -3.06819     2.9671E-01  9.8737E-01  2.0777E-02
     2.82050    -3.39740    -3.19112     1.3982E-01  2.1767E-01  6.3472E-02
     2.23156    -2.24633    -2.85081     9.8556E-01 -4.7877E-01 -3.2346E-01
     1.90912     0.23429    -1.38981     1.6895E-01  1.8845E-01 -4.5286E-02
     3.17020    -3.32307    -4.11625    -1.8638E-01  2.5533E-01 -8.3050E-02
     2.35552    -2.62334    -3.11599     3.9007E-01  4.7531E-01 -9.3670E-02
     1.59533    -1.82287    -2.58100    -3.7880E-02  4.2664E-01  2.0588E-01
     0.26304    -0.76632    -4.57665     1.6828E-01  2.9850E-02 -5.9113E-02
     1.74091    -1.94325    -4.19834     8.7570E-02  3.4471E-01 -3.2124E-01
     0.20078    -0.13393    -3.52358     3.2043E-01  1.8843E-01 -4.8838E-02
     3.00748    -2.32159    -3.91932    -2.1665E-01  5.1851E-01  4.2984E-01
     1.88378    -1.92261    -3.49391     3.7186E-01  4.5475E-01  1.9406E-02
     2.44631    -1.11284    -3.65930    -1.1614E-01  7.1867E-01 -2.0027E-01
     2.15237    -2.53319    -3.50661     2.2096E-01  2.4370E-01  1.5559E-01
     1.73601    -1.56175    -3.88986     2.5298E-01  5.0424E-02  3.6977E-01
     2.71442    -2.48772    -3.05474    -3.5497E-01 -2.8600E-03 -5.7069E-01
     2.43735    -2.22448    -1.82663     6.9467E-01  6.7998E-01  2.6280E-01
     3.92448    -3.05011    -3.67605     3.4313E-01  1.5705E-01  4.2805E-01
     1.68786    -2.38682    -3.00810    -2.9637E-01 -1.2329E-01 -7.4310E-01
     1.62505    -1.25011    -3.07842     1.8460E-02  6.1837E-01 -9.9100E-02
     1.68653    -1.86016    -3.21853     1.5938E-01  3.5059E-01  1.5975E-01
     4.51739    -2.88605    -4.25833     4.8786E-01 -4.7460E-02 -1.0334E-01
     2.14993    -4.24575    -2.18492     3.2842E-01 -2.2185E-01 -4.3198E-01
     1.52469    -2.83505    -4.31618     4.3210E-02 -1.4373E-01  5.3883E-01
     2.10260    -2.83094    -2.42666     4.2514E-01 -4.3955E-01 -3.5329E-02
     1.99400    -3.00719    -3.15811    -2.2885E-01  1.2566E-01  9.5861E-02
     1.64640    -2.39309    -3.84609     4.5476E-01 -5.8289E-01 -1.1367E-02
     0.84956    -2.22412    -2.80771    -2.2915E-01 -4.4848E-01  1.4740E-02
     1.42871    -2.09931    -2.68266     2.8913E-01  2.5577E-01  1.1405E-01
     2.06083    -1.48777    -2.59269    -2.9382E-01 -7.5807E-01 -6.6964E-01
     4.02639    -1.30785    -3.71865     4.0458E-01  8.7478E-02 -1.6537E-01
     2.63715    -2.04084    -2.73120     4.7060E-02  5.6240E-01 -8.3302E-01
     2.40636    -1.60424    -2.92798    -1.0094E-01  5.1647E-01  3.4636E-01
     2.21452    -2.17094    -2.76663     8.5000E-03  1.1662E-01 -8.9790E-02
     2.08492    -2.32400    -1.66883     4.2069E-01  3.5503E-01  2.9916E-01
     1.89921    -1.26259    -4.02520     1.3437E-01  3.0910E-01  4.8376E-01
     1.73727    -3.01985    -5.94825     1.2980E-01  5.1232E-02 -3.9070E-03
     1.67095    -1.77018    -3.83409    -7.4070E-02  1.3170E-01 -1.2018E-01
     3.38320    -2.13854    -3.75076     6.5286E-01 -1.3674E-01 -2.6904E-01
     1.72527    -3.92111    -3.15096     2.6083E-01 -7.2644E-01  1.7899E-01
     2.62080    -3.84909     0.56141     1.8273E-01  1.8580E-01  1.1438E-01
     0.89239    -2.50967    -3.06559     2.6925E-01  5.0627E-01  5.6780E-02
     2.77573    -2.83544    -3.44536     2.6539E-01  1.9841E-01 -4.8099E-01
     1.26104    -2.46227    -2.83453     5.2669E-01  1.2429E-01 -6.1533E-01
     2.03120    -2.36510    -3.34980    -8.0270E-02  3.4690E-01 -4.4985E-02
     2.33896    -2.28904    -3.34493     3.6730E-01  3.2663E-01  3.2116E-01
    -1.26036    -0.14354    -2.16958     2.1880E-02  1.8640E-01 -2.8568E-02
     3.59363    -2.90502    -1.64234     2.6453E-01  2.4753E-01 -2.1039E-01
     0.82303    -0.56048    -2.57327     4.0264E-01  1.2682E-02 -1.5841E-01
     1.26815    -1.71540    -3.62893     6.4555E-01  2.1197E-01  1.9570E-01
     2.32966    -2.73926    -3.17479    -1.4589E-01 -7.6020E-02  1.7226E-01
     1.69387    -2.62395    -2.40597     3.9894E-01 -4.6754E-01 -6.8157E-01
     2.22374    -2.41516    -3.01710     1.7438E-01  2.8477E-01  6.0260E-01
     2.30891    -3.02039    -2.36293    -9.7450E-02 -2.6959E-01  2.8465E-01
     1.55331    -3.44502    -2.07764     2.9645E-01  4.1973E-01  4.3621E-01
