 # t =    210.00000312924385     
 x   y   z   vx   vy   vz
    49.81450    18.37086     4.00291     1.4773E-02  1.9697E-01 -1.0129E-01
    42.39703    22.19420    -1.69502     2.3062E-01 -5.8839E-02  1.4572E-01
    86.41312   -10.08252    43.45379     3.8133E-01 -1.5961E-02  1.8598E-01
    13.10273    35.55109    10.01986     1.1976E-01  1.5281E-01  5.2301E-02
   -84.02825    40.27090    30.05410    -3.8915E-01  2.0086E-01  1.5226E-01
    56.77952     7.27291    14.13360     2.6426E-01  4.9128E-02  3.1932E-02
    30.31982    21.27951    -5.21932     2.5987E-01  1.0837E-01 -1.6478E-02
    45.79225    18.65966     3.33346     1.6650E-01  3.3216E-01  8.0691E-02
     8.44290     3.49502    -4.42720     9.2677E-02  4.2189E-02  6.2755E-03
    45.96895    19.49193     1.58920     2.3474E-01  6.0148E-02 -7.8993E-02
    42.90507    22.00664    -7.27167     1.6767E-01  1.7842E-01 -5.9706E-02
    24.61803    54.87608    71.02521     1.2099E-01  2.5160E-01  3.3083E-01
   104.32192    25.77576    32.05559     4.5610E-01  1.1977E-01  1.4408E-01
    47.25959    18.22056     0.59626     5.0008E-01  1.1134E-01  1.1471E-02
    44.03058    11.17076    -6.83307     1.7978E-01  1.0950E-02 -3.9725E-02
    15.15621    25.50055    27.94807     1.1999E-01  1.3709E-01  1.0923E-01
    46.24109    18.60100     0.13768     1.5633E-01 -2.2616E-02  8.8666E-02
    47.03538    17.82297     0.54753     3.8033E-01  3.9469E-01  8.5314E-02
    45.30795    19.55678     1.60862    -1.5388E-02  1.1929E-01  1.6555E-01
    68.93944    46.11114    -1.10541     2.7714E-01  1.7369E-01  1.1462E-02
    54.13175    17.87143    -4.80436     2.1090E-01  5.9276E-02 -5.2233E-02
    46.40249    18.42205     0.67228     5.5150E-01 -1.8028E-02  1.7583E-01
    42.69137    17.59792     0.01170     4.4314E-01  2.5438E-01  1.7182E-01
     9.87283    24.32230    34.73420     8.2902E-02  1.1285E-01  1.4602E-01
    58.11931    17.79121   -13.68231     1.8222E-01  1.0247E-01  1.5550E-02
    49.07706    21.58004     0.44679     1.1801E-01  1.1835E-01  1.1106E-01
    44.71160    18.10558     2.35696     6.4082E-02  3.1957E-01  5.6077E-02
    46.34350    20.38687     0.01128     1.9224E-01 -5.4090E-02  2.0456E-01
    55.16651    30.50518    26.07163     2.1227E-01  1.1825E-01  7.5149E-02
    44.94118    14.58373    -0.18254     2.4335E-01  2.2546E-01  9.3842E-03
    46.31211    18.81438    -1.59882     2.7700E-01  2.1282E-02 -1.3405E-01
    45.62249    17.73524     4.45467     1.4046E-01  1.8216E-01 -2.4306E-01
     9.21035   -33.48775  -123.84857     3.6573E-02 -1.4716E-01 -5.6362E-01
    41.65294    19.66347     1.66732     3.7147E-02  9.1483E-02  3.4016E-02
    65.10199     8.99547     0.22962     2.3227E-01  1.2341E-01  4.9321E-02
    20.03987    38.49701     5.99894     1.4781E-01  1.5826E-01  4.6846E-03
    44.32142    17.40916     0.06593     2.8146E-01 -2.5747E-02 -1.2868E-01
    29.31034    11.82497     9.41768     2.6507E-01  1.2784E-01 -6.5273E-03
    36.87451    19.01492     1.69065     2.8926E-01  7.5599E-02  6.7510E-02
    50.29562    41.95028    19.80363     2.2744E-01  1.5130E-01  4.4748E-02
    43.27374    17.26974    -0.52580     4.8702E-01 -1.1778E-01 -1.2618E-01
    11.00682     0.57323    22.09627     9.6006E-02  4.1216E-02  1.0400E-01
    34.25236    -4.16493    -1.70906     1.8195E-01  9.2781E-02  1.1489E-02
    46.59645    18.67924     1.24783     4.5911E-01  3.2891E-01  3.0316E-02
    44.88844    16.10951    -0.57829     3.2436E-01  5.9375E-02 -1.1639E-01
    44.86899    76.31574    83.26921     2.1247E-01  3.5705E-01  3.8872E-01
    43.44415    20.60588     2.84674     4.2741E-01  1.1282E-01 -2.8937E-04
    43.65554    18.79502     1.47865     5.2226E-02  3.2773E-01  1.6949E-01
    45.82287    18.18498    -1.15459     1.7425E-01  7.0230E-02  3.4724E-02
    44.07604    19.11759     0.73248     4.6021E-01  8.6434E-02 -4.7668E-04
    50.55552    16.61587     3.96889     1.3171E-01  7.9721E-02  7.0470E-02
    60.41569    14.84459    49.77010     2.0790E-01  1.0320E-01  6.3552E-03
    45.00223    17.29662     0.15387     1.5354E-01  6.2067E-02 -1.1384E-01
    45.85395    18.53042     0.51539     1.8264E-01  2.2729E-01 -1.7628E-01
    39.38590    14.98809     1.72813     6.1515E-02  4.4282E-02  6.1920E-02
    45.01336    20.08553     1.56451     1.7005E-01  1.6373E-01  7.7572E-02
    31.67994     4.38826    46.80830     1.5333E-01  4.7276E-02  1.8817E-01
    38.21730     7.48823   -15.58418     2.2079E-01  1.0463E-01  1.2879E-02
    46.88627    17.45940     1.45706     6.6558E-02  1.4792E-01  9.0015E-02
    40.55353    26.26996    -0.18363     1.4331E-01  2.0228E-01 -4.4625E-02
    46.01960    13.60193    -0.27025     1.6754E-01  2.9246E-01  1.5318E-01
    46.26840    18.81100     2.45270     3.4200E-01  9.7597E-02 -1.8682E-02
    48.54546    19.47311     3.79565     2.0207E-01  9.7029E-02 -1.4198E-01
    45.74806    17.80353    -0.15518     3.6562E-01 -1.1854E-01  2.4024E-01
    70.97140    22.82464    61.73723     3.1726E-01  1.0431E-01  2.7223E-01
   129.59175   -40.74928   -75.93420     5.9904E-01 -1.7055E-01 -3.3045E-01
    45.17451    27.55512     1.94762     1.8262E-01  1.8031E-01 -2.4033E-02
    45.00232    19.74336     0.39110    -5.5829E-02  8.2034E-02  1.2256E-01
   -18.33442    40.24159    18.70295    -7.0148E-02  1.9392E-01  8.4563E-02
    45.27860    18.52722     0.45334     2.8867E-01  5.6009E-01 -2.1056E-01
    41.06035    26.18802     2.42413     1.8328E-01  1.8429E-01 -8.4331E-04
    42.08538    20.15630     0.58152     1.8941E-01  3.3445E-01  3.4836E-02
    45.77071    18.12160    -0.77034    -9.0427E-02  1.5932E-01  1.8289E-01
    45.10588    18.19963    -0.39190     4.0123E-01  1.0568E-01 -1.0914E-01
    46.41731    18.77373    -0.36549     4.3478E-01  1.4876E-01  1.8679E-01
    43.77733    17.67521     0.76562     2.5227E-01  1.5740E-01  8.4481E-02
    52.98874    25.53626   -14.49468     2.0667E-01  6.2087E-02  4.4408E-02
   130.27432    89.08964   -48.08514     5.9655E-01  4.1598E-01 -2.0474E-01
   140.64452    44.16405   -10.87470     6.3812E-01  2.0077E-01 -3.0334E-02
    43.69308    17.96463     0.92880    -1.2141E-02  4.0157E-01 -8.4127E-02
