 # t =    430.00000640749931     
 x   y   z   vx   vy   vz
    93.22559    31.53210     0.34735     3.1874E-01  2.0928E-01  1.4664E-01
    89.38737    33.12711    10.19791     2.8874E-01  5.8571E-02 -1.8184E-04
   169.20579   -12.88568    81.43668     3.7117E-01 -1.1007E-02  1.6538E-01
    44.09625    66.57673    20.21844     1.5586E-01  1.3031E-01  4.0946E-02
  -169.03479    84.32305    63.41029    -3.8450E-01  1.9972E-01  1.5114E-01
   107.40563    24.34513     9.85351     1.8116E-01  1.0995E-01 -6.1828E-02
    90.14538    31.18745    17.37809     1.5220E-01  5.7831E-02  5.2782E-02
    95.00868    35.75962     5.81585     2.0392E-01  1.9565E-01  2.0292E-01
    34.01868    13.81776    -2.71214     1.3754E-01  4.5861E-02  7.6459E-03
    93.97800    38.61437     2.61853     1.9339E-01  4.5195E-02 -1.2449E-01
    97.65750    29.16398     3.56581     1.8876E-01  1.4384E-01 -3.8142E-02
    51.76310   109.53318   142.59073     1.2465E-01  2.4620E-01  3.2154E-01
   202.82949    50.89066    61.75391     4.4170E-01  1.1177E-01  1.3086E-01
    90.71280    36.73253     5.34516     2.5877E-01  1.0544E-01  1.2827E-02
    99.25263    48.18428     5.53582     2.3622E-01  9.1398E-02 -7.9047E-03
    45.01831    54.31381    48.95906     1.4660E-01  1.2503E-01  8.4700E-02
    93.80588    38.46624     4.20432     3.0500E-01  1.5672E-01  1.7616E-02
    92.00317    36.31128     3.68932     4.2477E-01 -1.4062E-01 -5.1693E-02
    96.02469    38.51503     2.99620     2.4451E-01  2.3334E-01  1.0521E-01
   127.12338    78.78288     1.45011     2.5231E-01  1.2987E-01  1.1921E-02
    98.05208    40.12904     5.21638     1.2965E-01 -4.4017E-02 -1.6176E-01
    92.60759    36.75353     4.01495    -2.0867E-02  4.1979E-02 -1.7743E-02
    94.77056    33.71811     0.44044     1.6702E-01 -7.0597E-02 -9.7600E-02
    30.61318    48.43750    64.64676     1.0209E-01  1.0636E-01  1.2803E-01
    93.09282    37.52976    18.65151     2.3956E-01  7.6110E-02  1.1757E-01
    97.99504    40.61727     2.00356     3.0469E-01  2.3269E-01  4.2096E-02
    94.61481    38.80525     1.20642     3.1001E-01 -1.0229E-01  1.2287E-02
    92.63817    39.08837     0.13559     2.3465E-01  1.7768E-01 -5.4302E-02
   100.30159    52.00249    34.71806     1.9751E-01  7.9087E-02  7.1932E-03
    92.45170    37.72414     5.58051     5.3276E-02  3.3283E-02  1.9593E-01
    93.62175    37.60012     6.45210     1.9519E-01  1.5983E-01 -8.3345E-02
    84.84544    43.50194    10.67522     1.3726E-01  1.3328E-01  3.8477E-02
    17.54256   -65.65400  -247.20288     3.8602E-02 -1.4560E-01 -5.5862E-01
    94.95694    41.85472     6.76667     1.9010E-01  1.2575E-01  5.8711E-02
    97.47710    38.60038     6.22433    -7.3511E-02  1.3264E-01 -7.0399E-02
    58.01531    68.70239     6.09200     1.9156E-01  1.1946E-01 -1.4511E-03
    95.02249    38.20893     4.03610     4.4419E-02  1.5703E-01  1.6821E-01
   111.85265    37.05940    -9.53053     3.2919E-01  6.2887E-02 -7.2449E-02
    95.86481    36.28979    11.52751     3.2835E-01  6.3619E-02  1.2277E-01
    99.76005    68.23020    24.54514     2.2017E-01  9.1005E-02  2.0516E-03
    92.34216    33.42892    -0.16692     3.2822E-01 -8.8425E-02 -1.0593E-01
    35.72713    10.58351    42.73846     1.2509E-01  4.6658E-02  8.3756E-02
    84.27843    27.08587     1.81911     2.9015E-01  2.0056E-01  2.1269E-02
    92.22952    39.16760     0.57171     2.4942E-01 -3.1998E-03  8.5923E-02
    91.62527    38.04063     5.65498     1.1272E-01 -2.8980E-02  4.3347E-02
    91.72664   154.19601   167.93809     2.1308E-01  3.5200E-01  3.8237E-01
    94.26297    35.59178     1.43093     1.8790E-02 -6.4957E-02 -1.1631E-01
    96.64413    36.21037     1.69217     1.5095E-01 -6.6210E-03 -4.4631E-03
    93.97697    38.01600     4.28304     6.7870E-02  2.0008E-01  2.1698E-01
    93.40837    37.40335     0.71980     1.9502E-01  1.1978E-01  8.9704E-02
    97.27987    37.18447     4.18841     4.1247E-01 -1.5485E-04  1.8176E-01
   105.58901    36.92535    46.19887     1.9974E-01  9.7237E-02 -3.8485E-02
    93.98866    37.39077     4.07940     2.9678E-01 -9.1353E-02  9.7649E-02
    92.66902    37.83062     3.99699     2.1802E-01  1.1696E-01  1.2003E-01
   103.20722    36.03813    -1.63186     1.6892E-01  6.1328E-02  2.9101E-02
    94.47988    38.71234     3.97585     1.3770E-01  3.3765E-02  6.4168E-02
    66.71095    15.12463    85.02873     1.6254E-01  4.8939E-02  1.6243E-01
    94.82756    41.30550    13.40375     2.1553E-01  1.1809E-01  1.5191E-01
   112.92691    98.71685   -69.11444     3.1440E-01  4.1315E-01 -3.7385E-01
    97.81082    33.31172    13.60073     2.2941E-01  7.7070E-02  8.6323E-02
    93.28220    35.63390    10.55657     2.1339E-01  1.5210E-01 -5.9032E-02
    95.49109    36.91653     2.68520     6.5354E-02 -1.2711E-02 -8.9474E-02
    93.65298    37.48253     1.89342    -8.1291E-02 -6.2152E-02 -9.9432E-02
    92.20441    39.32229     1.99714     1.7738E-01  1.2721E-01 -1.1916E-01
   140.31137    45.27537   119.32791     3.1287E-01  1.0056E-01  2.5512E-01
   260.67899   -77.76127  -147.73225     5.9379E-01 -1.6713E-01 -3.2441E-01
    96.56386    37.24011     8.10657     1.1615E-01  1.7765E-01 -1.4988E-01
    93.39196    39.46881     2.30292     8.4279E-02 -1.5756E-02  9.1193E-02
   -32.07755    82.22024    36.83444    -5.7189E-02  1.8817E-01  8.0739E-02
    89.79240    28.68012     6.60587     1.8067E-01  6.5109E-04  3.0620E-02
    94.19679    28.46606    10.18540     1.9790E-01  1.3822E-01 -7.8148E-03
    93.86120    31.31400     2.98913     1.0255E-01  1.2533E-01  7.2390E-03
    93.46956    36.12230     0.18004     8.8625E-02  1.0546E-01  4.6625E-02
   113.81010    25.87000    11.92220     3.8600E-01 -3.5723E-02  9.0124E-02
    95.24099    38.41101     1.55013     3.9013E-01  6.4570E-02  5.9647E-02
    94.71798    37.06312     4.37406     2.3388E-01  2.6020E-02 -3.9936E-02
    83.04866    42.60275    17.12230     1.6631E-01  1.2537E-01  7.0842E-02
   260.95990   179.87027   -92.74237     5.9237E-01  4.1089E-01 -2.0205E-01
   279.56500    87.35779   -17.41355     6.2785E-01  1.9461E-01 -2.9425E-02
    98.88125    33.94008     4.09124     2.3091E-01 -4.6913E-02  4.9332E-02
    95.03623    37.80875     4.43456     4.1106E-01  2.7880E-01  9.5552E-02
    92.88616    38.78380     3.57233     3.1996E-01  1.1744E-01  1.5474E-01
   102.39551    43.18528    15.71059     2.2293E-01  8.0693E-02  7.6654E-02
    65.31410   -50.14357     4.75942     1.7451E-01 -5.4749E-02  9.1948E-03
    93.85477    36.53589     1.92373     3.8447E-01  1.9868E-01 -7.2029E-02
    93.00289    36.85259     4.39004     1.9495E-01  3.3239E-02  2.4863E-01
    90.64930    35.87060     3.41127     3.6550E-01  7.6372E-02  1.2717E-01
    95.16394    36.69640     4.81695     2.1709E-02  1.5891E-01  1.8243E-01
   304.54223  -122.76463    65.37138     6.9447E-01 -2.7005E-01  1.5421E-01
    94.27725    36.92457     1.91381     1.2944E-01  1.3774E-01 -1.0630E-01
   220.01937    39.19990    38.29904     4.8018E-01  8.7981E-02  7.9958E-02
    94.58083    37.72986     4.61267     1.8107E-01 -2.8125E-02  1.0353E-01
   100.43699    -5.93702   107.51288     2.2580E-01  5.8406E-03  2.2178E-01
    94.65332    38.72281     1.57343     9.8988E-02  1.4314E-01 -1.5425E-01
    94.57569    37.22593     2.44191     2.6172E-02  1.9212E-01  2.1466E-01
    85.53755    42.92728     7.57658     3.1551E-01  9.9121E-02 -1.0995E-02
   107.03612    -3.59058   -19.72504     2.4563E-01  1.6196E-02  3.7205E-02
    94.49600    39.27317     3.33888     4.4631E-01  1.1786E-01 -1.6024E-01
    93.34299    38.29956     3.72364     2.7460E-01 -2.2599E-02  1.8179E-01
    89.12627    37.73952     6.51681     2.3032E-01  5.0020E-02 -1.2415E-01
    98.39298    39.09341     4.53831     8.8949E-02 -7.9168E-02  3.3108E-02
   176.94817   113.34351   -78.79108     3.8945E-01  2.5456E-01 -1.5775E-01
