 # t =    450.00000670552254     
 x   y   z   vx   vy   vz
    99.49001    37.34061     3.94597     2.7126E-01  4.2566E-01  2.1132E-01
    95.49813    34.67035     9.63761     3.2250E-01  9.8295E-02 -5.8557E-02
   176.62272   -13.10387    84.73794     3.7053E-01 -1.0816E-02  1.6476E-01
    47.23100    69.16577    21.02922     1.5758E-01  1.2861E-01  4.0136E-02
  -176.72232    88.31674    66.43240    -3.8426E-01  1.9965E-01  1.5107E-01
   110.89707    26.65152     8.55707     1.6762E-01  1.2105E-01 -6.7770E-02
    93.24843    32.43322    18.20364     1.5825E-01  6.6560E-02  3.0282E-02
    98.19413    40.36727     7.07806     1.4167E-01  2.1315E-01 -7.7972E-02
    36.80375    14.71602    -2.56337     1.4091E-01  4.3861E-02  7.2582E-03
    98.02486    38.02815     4.42346     2.5949E-01  7.1750E-02  1.7781E-01
   101.10013    32.75278     2.82901     1.5285E-01  2.2083E-01 -3.3271E-02
    54.25711   114.45439   149.01707     1.2475E-01  2.4593E-01  3.2110E-01
   211.65664    53.12438    64.36747     4.4103E-01  1.1160E-01  1.3050E-01
    98.87805    39.37102     3.75223     5.4174E-01  1.2095E-01 -1.6596E-01
   103.78645    49.62667     5.30736     2.1710E-01  5.2759E-02 -1.4669E-02
    47.96241    56.80452    50.63794     1.4779E-01  1.2405E-01  8.3206E-02
    98.24136    38.17403     3.16895     1.2595E-01 -1.9730E-02 -1.2596E-02
   101.28827    37.21891     3.11655     3.9395E-01  1.9171E-01  1.5442E-02
    97.97250    40.37007     4.80857     1.9003E-02 -9.6992E-02  1.2904E-02
   132.15062    81.35622     1.68915     2.5044E-01  1.2748E-01  1.1978E-02
    98.18378    38.21283     2.14707    -1.3338E-01 -1.1091E-01 -3.8937E-02
    96.51029    39.04659     3.25572     4.1613E-01  1.4517E-01 -1.5514E-02
    98.01479    33.38545    -0.55099     1.6133E-01  2.9906E-02 -1.3458E-02
    32.66369    50.55909    67.19610     1.0294E-01  1.0580E-01  1.2692E-01
    97.88568    39.04243    20.73772     2.3960E-01  7.5194E-02  9.1966E-02
   103.07000    44.40863     3.12988     2.1217E-01  1.4946E-01  6.3969E-02
    98.73492    37.07712     4.78394     9.2974E-02  6.8450E-02  2.3857E-01
    97.91971    41.43473     0.96743     2.8480E-01  4.3067E-02  1.3756E-01
   104.23842    53.55431    34.80764     1.9618E-01  7.6102E-02  1.7657E-03
    95.49492    38.39155     7.03848     2.3257E-01  4.2838E-02 -2.2581E-02
    98.25145    39.04115     1.73659     2.6137E-01 -2.4074E-02 -1.8095E-01
    87.83127    45.99466    11.25383     1.6049E-01  1.1655E-01  2.0278E-02
    18.31525   -68.56524  -258.37270     3.8665E-02 -1.4553E-01 -5.5836E-01
    98.51454    43.15553     7.01535     1.6870E-01  2.9169E-03 -3.7049E-02
    95.16529    39.47062     2.65332    -2.2160E-02 -6.1530E-02 -2.4051E-01
    61.86967    71.06258     6.05960     1.9385E-01  1.1658E-01 -1.7826E-03
    96.05629    38.75210     4.11414     2.2469E-01 -2.3180E-02 -1.1470E-01
   118.30489    38.31827   -10.90796     3.1727E-01  6.2702E-02 -6.5300E-02
   102.21891    37.65295    13.30792     3.0691E-01  7.1897E-02  5.9932E-02
   104.15317    70.00416    24.55629     2.1914E-01  8.6405E-02 -9.2258E-04
    99.07721    32.52052    -1.50690     3.3833E-01 -9.1827E-03 -3.5227E-02
    38.24459    11.51397    44.39446     1.2661E-01  4.6377E-02  8.1850E-02
    90.32055    31.33906     2.28483     3.1647E-01  2.2666E-01  2.5785E-02
    98.88437    38.13027     4.96886     3.7435E-01 -2.3776E-02  2.6087E-01
    96.49088    37.92048     4.63604     3.9077E-01  5.9467E-02 -1.3878E-01
    95.98817   161.23362   175.58274     2.1307E-01  3.5177E-01  3.8210E-01
    95.11297    36.15203     1.10147     8.8113E-02  9.5639E-02  5.3468E-02
    97.59899    38.21014     3.59087     4.1998E-03  2.7778E-01  1.9584E-01
    96.84551    39.61254     4.66750     2.9323E-01 -1.5862E-02 -1.3866E-01
    98.39094    39.13509     5.80805     2.9236E-01  2.8233E-02  2.2723E-01
   103.53053    37.49844     7.14489     2.4394E-01  2.9891E-02  1.1321E-01
   109.57011    38.86528    45.38883     1.9837E-01  9.6762E-02 -4.2531E-02
    98.30992    38.81698     3.31644     1.4138E-01  2.4901E-01 -6.2149E-02
    99.29085    38.70580     3.62634     2.4635E-01  1.5768E-02 -1.3608E-01
   106.08598    37.33978    -0.77153     1.1649E-01  7.0302E-02  5.8300E-02
    97.59638    37.56547     3.28486     2.7297E-01  4.5914E-02 -4.9971E-02
    69.96350    16.10258    88.26237     1.6271E-01  4.8857E-02  1.6096E-01
    99.08566    43.49449    15.99449     2.1082E-01  1.0193E-01  1.0982E-01
   119.21202   106.97161   -76.58391     3.1412E-01  4.1235E-01 -3.7312E-01
   102.25328    34.99348    14.94424     2.1522E-01  9.0399E-02  4.8792E-02
    97.62879    38.89351     8.11373     2.2450E-01  1.7070E-01 -2.0355E-01
    96.17003    39.05578     4.00403     1.9035E-01  1.8708E-01  1.5431E-01
    94.12152    37.19044     2.89031     1.3025E-01  3.0893E-02  1.1605E-01
    97.45259    39.99896     1.82214     3.4533E-01 -5.3600E-02  1.2039E-01
   146.56532    47.28515   124.42315     3.1253E-01  1.0042E-01  2.5442E-01
   272.55249   -81.10289  -154.21869     5.9357E-01 -1.6703E-01 -3.2424E-01
    97.59175    40.04186     2.83110     1.8237E-02  7.7735E-03 -3.5299E-01
    98.02031    37.24419     5.10276     3.7844E-01 -2.7336E-02  7.5581E-02
   -33.21510    85.97937    38.44683    -5.6571E-02  1.8775E-01  8.0504E-02
    93.61255    29.16701     7.03639     2.0109E-01  4.5868E-02  1.3208E-02
    98.15672    31.63964     9.70368     1.9774E-01  1.8109E-01 -4.2245E-02
    96.13665    35.30923     3.29599     1.4388E-01  2.8453E-01  2.4313E-02
