 # t =    190.00000283122063     
 x   y   z   vx   vy   vz
    48.58385    14.48691     5.31235     9.7085E-02  1.8813E-01 -3.9311E-02
    38.42349    22.37678    -3.99641     1.7641E-01  3.2469E-02  8.8179E-02
    78.78574    -9.75182    39.69965     3.8139E-01 -1.7139E-02  1.8941E-01
    10.76061    32.46861     8.96183     1.1435E-01  1.5547E-01  5.3520E-02
   -76.23736    36.25216    27.00712    -3.8996E-01  2.0101E-01  1.5244E-01
    51.42754     6.37025    13.38095     2.7114E-01  4.0965E-02  4.3616E-02
    25.36076    19.07751    -4.81411     2.3649E-01  1.1202E-01 -2.3775E-02
    41.28562    14.39261    -1.50482     2.7656E-01  5.3078E-03  2.4633E-01
     6.64323     2.66933    -4.54693     8.7199E-02  4.0334E-02  5.6807E-03
    40.86329    15.41416    -0.80211     1.7561E-01  1.5283E-01  1.4981E-01
    39.81328    18.12225    -5.31169     1.4005E-01  2.1245E-01 -1.4842E-01
    22.20624    49.83568    64.39315     1.2017E-01  2.5245E-01  3.3241E-01
    95.18942    23.35906    29.13869     4.5704E-01  1.2189E-01  1.4764E-01
    37.71058    16.65801     0.35955     2.8491E-01  6.7670E-02  1.2874E-02
    40.52864    11.39386    -5.56149     1.6966E-01 -3.7298E-02 -9.2759E-02
    12.79882    22.74635    25.72826     1.1564E-01  1.3834E-01  1.1283E-01
    40.41354    15.96316     0.73532     2.4942E-01  2.2091E-01 -7.3114E-02
    38.32336    14.12847    -0.27790     3.5688E-01  2.2338E-02  9.5369E-04
    41.93370    14.81732    -1.77710     3.3211E-01  1.9468E-01  2.0767E-02
    63.37314    42.57983    -1.33385     2.7954E-01  1.7948E-01  1.1377E-02
    49.38377    16.68758    -3.45393     2.6672E-01  5.9954E-02 -8.3008E-02
    37.56644    16.82889    -0.84113     2.7300E-01  1.3869E-01  6.9627E-03
    36.03673    13.31952    -2.72438     2.6425E-01  1.7995E-01  1.0665E-01
     8.24525    22.05921    31.78861     7.9794E-02  1.1347E-01  1.4860E-01
    54.37595    15.73835   -13.85734     1.9218E-01  1.0275E-01  2.0754E-03
    45.24415    18.12576    -1.52244     2.6941E-01  2.1876E-01  7.3428E-02
    42.65014    15.40561    -1.56354     2.3328E-01 -5.2325E-02  1.4783E-01
    41.57984    18.18051    -2.21718     2.6921E-01  2.3387E-01 -6.0158E-03
    50.90636    28.10021    24.49365     2.1380E-01  1.2227E-01  8.2712E-02
    40.47390    12.51338     0.05152     2.0211E-01 -1.9099E-02 -2.4812E-02
    40.25131    15.71871     2.63656     2.4627E-01  2.1516E-01 -5.4160E-02
    42.65098    14.40309     7.53061     1.5859E-01  1.5309E-01 -9.1423E-02
     8.48306   -30.54174  -112.56833     3.6145E-02 -1.4745E-01 -5.6442E-01
    43.24822    15.74184    -0.28090    -1.1291E-02  2.9281E-01  1.3546E-01
    60.36104     6.57618    -0.75610     2.4189E-01  1.1828E-01  4.9047E-02
    17.14411    35.28598     5.89245     1.4167E-01  1.6291E-01  5.9999E-03
    42.48866    17.31894     0.80060     1.1713E-01  1.6501E-01  1.2929E-01
    24.16295     9.32134     9.47464     2.5005E-01  1.2258E-01  8.7329E-04
    31.82872    17.42404     0.27020     2.1695E-01  8.3657E-02  7.2986E-02
    45.74550    38.85884    18.85692     2.2759E-01  1.5790E-01  4.9992E-02
