 # t =    470.00000700354576     
 x   y   z   vx   vy   vz
   102.33265    45.15218     6.07670     9.7430E-02  2.8864E-01  2.1301E-02
   102.24709    37.29172     7.59495     3.4940E-01  1.7599E-01 -1.6058E-01
   184.02735   -13.31846    88.02739     3.6994E-01 -1.0645E-02  1.6420E-01
    50.39858    71.72168    21.82415     1.5915E-01  1.2700E-01  3.9364E-02
  -184.40531    92.30892    69.45324    -3.8404E-01  1.9957E-01  1.5101E-01
   114.09404    29.20638     7.14540     1.5152E-01  1.3508E-01 -7.3340E-02
    96.48047    33.84529    18.60573     1.6507E-01  7.4581E-02  1.0249E-02
   101.62614    42.36606     3.28096     2.4615E-01 -6.4393E-02 -2.4092E-01
    39.65073    15.56972    -2.42379     1.4368E-01  4.1468E-02  6.6762E-03
   102.89867    41.35285     3.56971     1.8065E-01  1.2484E-01 -2.0290E-01
   103.52701    38.55028     2.56258     7.6400E-02  3.9551E-01  3.6977E-02
    56.75297   119.37033   155.43496     1.2484E-01  2.4567E-01  3.2070E-01
   220.47091    55.35487    66.97428     4.4041E-01  1.1145E-01  1.3018E-01
   105.63672    40.50583     1.98991     1.8574E-01  3.3220E-02 -2.0625E-03
   107.92231    50.27564     4.95826     1.9590E-01  1.1203E-02 -1.9924E-02
    50.92895    59.27602    52.28801     1.4885E-01  1.2311E-01  8.1816E-02
   102.87133    41.23408     4.40037     3.1682E-01  1.9377E-01  5.8371E-02
   106.69115    41.68829     3.74363     1.5477E-01  2.1577E-01  5.1610E-02
   101.75391    38.15860     3.11079     3.3693E-01  1.6707E-02 -8.4334E-02
   137.14154    83.88318     1.92920     2.4867E-01  1.2523E-01  1.2027E-02
    97.22377    37.75642     3.35159     3.2381E-02  3.0806E-02  9.2699E-02
   105.45041    40.63708     4.43054     2.8657E-01  1.4253E-02  6.9718E-02
   101.35436    34.78471    -0.18870     1.7464E-01  1.0919E-01  4.8497E-02
    34.73026    52.66961    69.72383     1.0370E-01  1.0526E-01  1.2587E-01
   102.67340    40.53777    22.35769     2.3911E-01  7.4338E-02  7.0556E-02
   106.70953    46.62919     4.42145     1.5376E-01  7.0828E-02  6.2798E-02
   101.03310    40.88168     6.51731     1.7627E-01  2.3493E-01 -7.2645E-02
   103.21755    39.45030     5.51386     1.9765E-01 -1.6964E-01  1.7590E-01
   108.14919    55.04679    34.78862     1.9491E-01  7.3148E-02 -3.6737E-03
   102.04995    39.90480     4.53424     4.6359E-01  1.4026E-01 -2.5543E-01
   103.09943    39.30161     2.01556     2.1723E-01  7.8841E-02  1.9287E-01
    91.24119    48.18051    11.51186     1.8012E-01  1.0233E-01  5.9741E-03
    19.08909   -71.47503  -269.53760     3.8716E-02 -1.4545E-01 -5.5813E-01
   101.97743    41.38600     4.82788     2.1194E-01 -2.2003E-01 -2.1585E-01
    96.38666    38.27883    -1.25231     1.1188E-01 -5.0312E-02 -1.6295E-01
    65.76824    73.36646     6.02099     1.9598E-01  1.1383E-01 -2.0714E-03
   104.11228    40.27540     3.21244     4.1377E-01  1.9694E-01  9.7542E-02
   124.55882    39.56831   -12.15139     3.0839E-01  6.2328E-02 -5.9216E-02
   108.14228    39.14098    14.04272     2.8533E-01  7.6661E-02  1.5227E-02
   108.52585    71.68683    24.50877     2.1813E-01  8.1873E-02 -3.8201E-03
   105.72352    32.88512    -1.76554     3.2461E-01  4.3251E-02  5.9277E-03
    40.79014    12.43825    46.01268     1.2790E-01  4.6049E-02  7.9977E-02
    97.10849    36.26844     2.88548     3.7051E-01  2.7127E-01  3.6152E-02
   104.48938    39.24179     7.22694     2.1351E-01  1.0533E-01 -3.2524E-03
   105.09801    41.55696     2.74170     3.0099E-01  2.0058E-01  2.2347E-02
   100.24937   168.26692   183.22209     2.1305E-01  3.5156E-01  3.8184E-01
    98.25269    38.90492     2.90043     2.3248E-01  1.7358E-01  1.1822E-01
   103.18940    43.17491     6.00893     3.5865E-01  1.2504E-01  5.5912E-03
   104.66300    39.67682     2.70889     3.0062E-01  8.1820E-02  3.0380E-02
   103.51592    39.77022     6.54045     2.1464E-01  5.2729E-02 -1.3175E-01
   107.51876    38.36391     8.74200     1.5939E-01  5.7375E-02  4.6158E-02
   113.52357    40.79605    44.49701     1.9697E-01  9.6319E-02 -4.6669E-02
   102.72529    40.96223     4.43406     2.8702E-01 -9.9679E-02  6.1708E-02
   101.71527    40.80466     3.82002     1.7704E-01  1.3868E-01  1.5749E-01
   107.70033    38.91990     0.79726     3.6919E-02  9.1036E-02  1.0371E-01
