 # t =    290.00000432133675     
 x   y   z   vx   vy   vz
    51.80754    20.22678   -23.42401     9.5850E-02 -3.6658E-02 -1.5447E-01
    63.12704     6.94318   -11.45388     1.1097E-01 -1.0355E-01  7.5217E-02
   125.21848   -11.85035    61.76870     3.9979E-01 -1.2686E-02  1.9020E-01
    25.59358    43.23574    10.73936     1.3569E-01  9.8196E-02  2.6318E-02
  -118.14011    55.06732    43.30130    -3.9308E-01  1.9468E-01  1.5387E-01
    79.60122    12.89890    -5.22973     2.0000E-01  4.4311E-02 -1.3557E-01
    69.39926     9.71282   -17.10279     2.7986E-01  8.8559E-02 -3.3618E-01
    64.77897     1.15078   -12.26275     1.3770E-01  1.0150E-01 -2.3047E-03
    26.42438    13.96152    17.90178     9.9876E-02  8.2092E-02  1.8850E-01
    65.62572    11.13058   -14.58133     1.5628E-01 -2.2711E-02 -8.3307E-02
    67.98434    19.20012    -2.83723     2.1169E-01  9.1609E-03 -1.7798E-01
    36.87792    79.04709   100.23032     1.2972E-01  2.6079E-01  3.3161E-01
   147.07318    42.07285    30.44396     4.6207E-01  1.4450E-01  8.7328E-02
    64.85262    10.32198   -15.34494    -1.0297E-01  2.7642E-02  4.8241E-02
    63.88281    28.10171     0.34646     2.3398E-01  3.7250E-02 -1.2103E-01
    38.82219    33.00233    24.91902     1.6783E-01  1.0060E-01  2.7391E-02
    67.24247     9.24784   -15.87559     9.6263E-02  3.2192E-02  4.6421E-04
    67.05450     9.54727   -16.65008     2.7222E-01  3.1343E-01 -6.5882E-03
  -130.89793   -51.37731     2.16680    -4.4569E-01 -1.6498E-01  1.4479E-02
   112.12562    56.66848    -5.41132     3.4400E-01  1.4509E-01 -9.8841E-03
    76.17216    20.38708    30.43228     3.0743E-01  7.9280E-02  1.7043E-01
    65.30743    16.12822   -14.46196     2.7855E-01 -7.7801E-02 -9.3649E-02
    60.91823     7.50721   -13.17577     1.2383E-01  6.2984E-04 -6.4190E-03
    -9.13021    45.07193    67.64739    -8.5775E-03  1.4678E-01  2.1402E-01
    56.95621    21.74598     5.59471     5.9562E-02  6.1812E-03  1.8466E-02
    62.82649     8.40700   -14.56226     2.1701E-02 -2.0552E-01 -1.0956E-01
    64.03509    12.86531   -14.09227     1.8935E-01  7.9211E-02 -1.2699E-01
    98.52799    -5.34628     2.13551     5.1619E-01 -1.2530E-01  8.8288E-02
    74.17816    33.47247    14.66048     2.0090E-01  6.8483E-02 -2.2995E-02
    64.73953     9.51462   -16.59775     2.4084E-01 -5.8748E-02 -2.7463E-01
    63.75512    11.59359   -13.97137     1.8858E-01  8.0276E-02 -1.0378E-01
    64.49535    12.26479   -18.22000     2.8865E-01 -1.0604E-01 -3.6887E-02
    18.04826   -39.61713  -163.61112     5.8141E-02 -1.2484E-01 -5.3766E-01
    64.28725    12.06913   -13.34975     6.2944E-02  1.7884E-01  1.6820E-01
    50.25608    34.06986    -5.06782     3.6544E-02  9.3430E-02 -4.5898E-02
    39.83990    42.62226     2.28403     1.8087E-01  8.6702E-02 -2.5443E-02
    65.82945    10.51437   -17.74717     3.3684E-01  1.6651E-02 -6.3437E-02
    51.88951    19.50703   -10.35267     2.7515E-01  7.9378E-02 -1.5969E-01
    60.26295     6.78225   -11.76801     3.6483E-01  4.7505E-02 -4.3190E-02
    75.63237    41.01284    10.79947     2.3768E-01  7.5863E-02 -2.9370E-02
    77.71983    10.59607   -14.38883     2.2821E-01  5.3976E-02 -2.6927E-02
    44.42448    18.64525    -5.30096     1.9839E-01  1.0142E-01 -1.1570E-01
    55.82312    15.20009    -7.54515     2.6818E-01  1.9121E-01 -5.6151E-02
    66.70420     8.48604   -13.13136     2.5726E-01  1.0984E-01 -5.3874E-02
    64.54370    10.71928   -14.20483     4.4478E-02 -1.4082E-01 -1.0157E-01
    63.40589   103.21422   110.01380     2.1748E-01  3.4561E-01  3.6591E-01
    63.61430     8.70418   -17.95292     3.9055E-02  4.8642E-02 -7.9314E-02
    25.31580    14.04208    -3.96668    -1.7338E-02  2.6993E-02  5.2361E-03
    65.08414    11.40293   -16.13266     9.0658E-02 -8.0763E-02 -7.8209E-02
    66.99518     5.00236   -20.04017     1.0179E-01 -1.3056E-02 -6.4597E-02
    69.01205     5.53589    -9.08753     9.2537E-02  6.6517E-02 -7.4572E-02
    75.85512    23.81774    45.44116     1.9355E-01  1.0392E-01 -2.6107E-02
    64.87350     8.66714   -13.66555     1.5684E-01 -6.4043E-02 -2.2814E-01
    65.12718    10.74155   -14.72553     3.2445E-01  1.0154E-01 -2.0794E-02
    57.48500    11.07890   -15.65460     3.0212E-01  3.3163E-02 -5.9708E-02
    65.03434     7.95008   -16.66741     2.4037E-01  1.2239E-01 -2.6534E-02
    47.02281     8.38469    61.39343     1.6107E-01  4.9492E-02  1.6484E-01
    87.18025    22.50756    -0.71740     3.7325E-01  6.3231E-02 -1.0269E-02
    64.37439    12.41735   -16.47113     2.6046E-01 -4.4328E-02 -1.4693E-01
    41.28987    42.10282     7.97406     5.2056E-02  1.6577E-01  4.2111E-02
    67.40278    10.57417   -10.11400     1.2152E-01  6.5402E-02 -7.8695E-02
    64.10571     9.67896   -15.72417     2.0736E-01 -2.5079E-02  8.3678E-02
    64.30270    10.29883   -14.33436     3.6961E-01  2.7188E-01 -1.8909E-01
    63.18553    12.81384   -13.53612     2.1040E-01  7.6546E-02 -1.4779E-01
    98.09154    32.05408    74.95823     3.1629E-01  1.0564E-01  2.2673E-01
   170.98685   -43.47853   -92.65847     5.6792E-01 -1.2854E-01 -2.9336E-01
    91.55772    37.39128    17.11157     3.6919E-01  1.6959E-01  8.8681E-02
    64.55964     9.03924   -13.77578     2.8719E-01 -2.0691E-01 -1.6901E-01
   -16.00773    56.42430    25.21277    -2.7900E-02  1.7688E-01  7.2929E-02
    79.28887    21.03065   -42.12833     2.7884E-01  2.4705E-02 -2.0814E-01
    70.32087    12.39323   -15.17727     1.6479E-01 -8.4377E-02 -9.1508E-02
    91.44511     9.98171   -15.07597     2.6793E-01 -3.9041E-02 -8.5489E-02
    64.84226     6.41553   -13.09398     2.3069E-01 -2.1685E-02  3.8861E-02
    65.79387     8.52614   -15.87774     8.6780E-02  1.8922E-01 -6.6143E-02
    67.53769     9.72851   -16.35202     2.6163E-01 -3.0261E-02 -1.2132E-02
    66.47050     9.99213   -17.81136     4.3231E-02 -1.3135E-02  6.1887E-03
    71.19814    14.47586    -4.50503     1.1936E-01 -1.1013E-01  2.4719E-02
   188.82419   122.34921   -59.06460     6.3013E-01  4.1104E-01 -1.8110E-01
   192.14366    81.25443     6.93719     6.1899E-01  2.9187E-01  5.6348E-02
    76.99817    -1.95955   -16.67693     1.5223E-01 -2.8558E-02 -5.8968E-02
    65.31368     8.86281   -14.12439     2.7413E-01 -1.2468E-01 -2.0572E-02
    66.44880     9.88846   -15.09464     4.3276E-01 -1.0425E-01 -2.5153E-01
    42.57302    15.36691    -7.51951     1.7953E-01  8.6600E-02 -1.4258E-01
    45.70117   -24.95230     1.89174     1.5984E-01  1.7476E-03  1.4994E-02
    65.25148    10.04212   -16.57972     2.7781E-01  1.0773E-01  1.9653E-02
    67.26945    12.16580   -15.68564     2.3083E-01  6.3945E-02 -1.4499E-01
    66.24300    10.93782   -14.40930     3.1854E-01  1.4523E-01 -6.0305E-02
    63.36637    11.19013   -16.88240     2.4759E-01 -1.2958E-01 -2.7450E-01
   188.10166   -75.61310    40.87942     6.2566E-01 -2.3819E-01  1.4555E-01
    65.17227     9.63695   -16.07507     1.5206E-01 -6.9968E-02 -1.0740E-01
   155.55157    38.96510    15.09834     4.8593E-01  1.4870E-01  4.3653E-02
    64.66931    11.57000   -15.83150     3.8069E-01  1.5735E-01  6.7930E-02
    71.76274   -12.00076    78.04695     2.3119E-01 -9.1295E-03  2.3637E-01
    64.27099     9.54891   -14.83528     4.4028E-01 -1.8931E-02 -1.6696E-02
