 # t =    180.00000268220901     
 x   y   z   vx   vy   vz
    45.01698    17.97852    -4.18902     3.9526E-02  1.2897E-01 -1.7527E-01
    47.65203    16.21885   -14.99512     2.1446E-01  2.2649E-02 -9.6667E-02
    80.86007   -10.32665    40.49913     4.0800E-01 -1.5610E-02  1.9777E-01
    10.76830    30.83172     7.31824     1.3108E-01  1.3488E-01  3.8264E-02
   -74.62068    33.54759    26.28618    -3.9889E-01  1.9674E-01  1.5571E-01
    53.01558     7.96352     5.91021     2.8397E-01  4.0698E-02 -5.9712E-02
    29.74296    12.85642    -5.16486     2.8105E-01 -3.4969E-02 -2.5658E-02
    47.12987     4.92085   -12.72173     2.2244E-01 -1.8310E-01 -5.0214E-02
    12.44738     4.04604    -3.64307     2.3260E-01  9.6865E-02  1.2997E-01
    43.89571     8.95176    -8.42675     1.5170E-01  6.6015E-03 -6.1381E-02
    43.50544    15.54616    11.46986     2.3291E-01  5.1958E-02 -8.3081E-02
    22.59669    50.12456    63.40146     1.2975E-01  2.6588E-01  3.3931E-01
    95.77698    26.04121    20.63786     4.7230E-01  1.4741E-01  9.1700E-02
    43.19156     9.54707    -7.31687     4.4603E-01  2.4125E-02 -2.6729E-01
    38.19395    21.31215    11.13102     2.3476E-01  8.6688E-02 -6.9257E-02
    20.12813    20.96460    20.61149     1.7212E-01  1.2218E-01  5.7721E-02
    44.21980     9.61366    -4.91391     1.2432E-01  3.6511E-02 -3.8262E-02
    48.54558     9.15811    -9.60083     1.5604E-01  1.4016E-01 -1.9615E-02
   -81.60001   -33.11630     0.56631    -4.5129E-01 -1.6734E-01  1.4775E-02
    73.54552    40.07469    -4.37321     3.5991E-01  1.5878E-01 -9.0319E-03
    41.60384    11.35251     9.81231     3.2349E-01  8.6532E-02  2.1968E-01
    50.57489     7.53112    -8.76352     1.5006E-01 -4.5475E-02 -7.3859E-02
    42.37058     7.18185    -7.70537     2.8042E-01  2.3332E-01  1.9073E-02
    -7.95395    28.56781    43.42434    -1.4420E-02  1.5382E-01  2.2833E-01
    50.20082    18.51746    -0.30590     8.1953E-02  7.2769E-02  1.0181E-01
    45.69555     9.08614   -10.49253     3.9008E-01  9.2334E-02 -2.4321E-01
    44.37239    10.31677    -9.92650     2.1961E-01 -1.3624E-01  2.4647E-02
    46.59759    10.34160    -5.65247     7.8523E-02 -1.5664E-01 -6.2690E-02
    51.21954    24.77231    15.71704     2.1991E-01  9.2080E-02  7.9997E-03
    42.46533     7.97692    -8.05634     2.6115E-01  5.6670E-02 -1.2027E-01
    44.41118    11.00005    -9.08652     2.8418E-01  4.1084E-02 -2.0500E-01
    42.10830    11.43587    -5.01676     1.6647E-01  5.5578E-02 -1.6115E-01
    11.67536   -25.80617  -104.21623     5.7557E-02 -1.2656E-01 -5.4305E-01
    45.71921     5.09533   -12.92800     2.4656E-01 -6.0747E-02 -1.8826E-01
    46.84289    20.19138    -1.30610     3.5031E-02  1.8338E-01 -9.4956E-03
    20.16987    31.40075     4.62398     1.7626E-01  1.2468E-01 -1.5153E-02
    42.92666     9.17847    -8.68039     3.8253E-01  8.6927E-02 -1.1944E-01
    24.54957     8.68768     5.36369     2.4328E-01  1.1241E-01 -1.1805E-01
    33.65624     8.17827   -10.67416     1.4105E-01 -4.5088E-02 -2.4920E-02
    48.75883    31.28485    12.94395     2.5287E-01  1.0480E-01 -6.2688E-03
    39.29310    13.09167    -4.87871     2.4478E-01 -1.4957E-01 -2.0918E-01
    23.85605     6.47127     5.90207     1.9426E-01  1.1783E-01 -7.5328E-02
    32.29016    -4.86506    -5.31922     1.8299E-01  1.4527E-01 -3.3401E-03
    42.73289     9.48141    -9.36552     5.1724E-02 -1.7319E-01 -1.4307E-01
    43.67751    10.37204    -6.22716     5.2519E-02 -1.1716E-01 -2.6777E-02
    39.42188    64.99957    69.52187     2.1871E-01  3.4991E-01  3.7123E-01
    44.36060    10.78548    -6.59449     4.8649E-01 -2.2212E-02 -1.0815E-01
    27.20532    10.02977    -4.22751    -1.9398E-02  5.2421E-02 -3.2161E-03
    44.31603     8.87684    -7.53886     3.6256E-01  1.6962E-01 -4.7954E-02
    40.67930     8.21558    -8.34730     1.9124E-02  5.3197E-02 -7.4308E-03
    46.69508     8.82696    -9.69931     4.3293E-01 -1.5584E-01  6.7193E-03
    54.13787    12.23669    47.44486     2.0196E-01  1.0644E-01 -8.6880E-03
    43.31254     7.25550    -8.32932     1.9230E-01  8.6702E-02 -1.9035E-01
    44.23388     9.74207    -8.56484     6.7393E-02 -1.1278E-02 -1.0620E-01
    44.98841     9.27013    -7.80255    -1.5787E-01 -1.6320E-01 -1.2058E-01
    45.18837    11.76143    -6.76527     1.9737E-01 -3.3854E-03 -9.3502E-02
    29.12386     2.99986    42.29924     1.6432E-01  4.7914E-02  1.8575E-01
    42.52898    13.06302    -2.88988     4.4638E-01  1.5151E-01  1.1068E-01
    45.35524     9.59975    -9.84837     3.0583E-01 -6.8657E-02 -9.2613E-02
    35.81211    22.05645     2.39897     4.5637E-02  2.1128E-01  6.6968E-02
    39.22426    14.29475    -8.39475     1.5871E-01  2.9721E-02 -1.5910E-01
    43.94599    10.19732    -9.05302     4.7585E-02  3.8581E-03 -1.0810E-01
    43.19314    14.15889    -4.73578     2.5650E-01  7.2189E-02 -1.1578E-01
    44.48612     7.35714    -7.08980     1.5005E-01 -1.3136E-01  9.4973E-02
    62.98688    20.32461    49.53324     3.2300E-01  1.0798E-01  2.3740E-01
   108.30389   -29.24355   -60.24369     5.7246E-01 -1.3065E-01 -2.9652E-01
    49.70897    17.73044     6.04827     3.9966E-01  1.9562E-01  1.2542E-01
    44.14954    12.00869    -7.86944     4.4878E-02  7.0558E-02  1.3134E-01
   -12.42007    36.03004    16.74308    -4.0175E-02  1.9519E-01  8.2252E-02
    46.97368    16.73843   -16.15867     3.1822E-01  7.0252E-02 -2.8526E-01
    43.92111     3.67076    -9.05805     1.4054E-01 -7.3959E-02 -8.0670E-02
    57.59698    14.12409    -5.72608     3.6565E-01 -2.9561E-02 -8.2738E-02
    41.60721     6.86123   -10.48908     2.1853E-01 -8.7446E-03  3.0397E-02
    42.36301    10.86381    -8.06028     3.9374E-01 -6.2813E-02  2.0585E-02
    44.80411     9.45568    -7.99067     2.0913E-01 -2.0390E-02  2.2183E-01
    41.76659     8.76563    -8.40166     1.5262E-01  2.8644E-02 -2.0056E-02
    51.89970    21.18916   -11.66797     2.3235E-01  2.3365E-03  6.9221E-02
   119.35135    77.01097   -39.08237     6.3359E-01  4.1375E-01 -1.8246E-01
   123.80618    49.02367     0.71114     6.2447E-01  2.9463E-01  5.6966E-02
    54.26290     5.71631    -9.56976     2.8666E-01 -1.1410E-01 -7.5181E-02
    44.04427     8.84272    -7.38239     4.5278E-01 -4.2330E-02 -2.3217E-01
    42.38861    10.41485    -9.98829     1.5496E-01  2.7574E-02  8.4758E-02
    24.05985     5.41260     6.89564     1.7644E-01  9.1138E-02 -1.0614E-01
    27.86908   -23.53793    -0.10443     1.6560E-01 -3.3116E-02  2.1116E-02
    43.47149     9.10035    -7.28548     6.8386E-02 -1.2945E-01 -1.6708E-01
    43.34544     9.22846    -9.15000     6.3975E-02 -8.1067E-02 -2.1100E-01
    44.34006     9.08212    -5.80072     2.7922E-01  1.1879E-01 -1.8875E-01
    43.25589    11.12074    -5.22247     1.7535E-03  1.1800E-01 -1.2839E-01
   119.08052   -49.29225    24.80338     6.2995E-01 -2.4084E-01  1.4697E-01
    43.82861     9.28696    -8.03259     1.2652E-01  5.3942E-02 -9.7385E-03
   101.61068    22.50271    10.17485     4.9660E-01  1.5087E-01  4.6307E-02
