 # t =    170.00000253319740     
 x   y   z   vx   vy   vz
    44.57330    16.53323    -2.49697     5.0541E-02  1.5989E-01 -1.6208E-01
    45.45453    15.90841   -13.93222     2.2538E-01  3.9727E-02 -1.1618E-01
    76.77380   -10.16798    38.51551     4.0928E-01 -1.6139E-02  1.9898E-01
     9.46890    29.45341     6.92531     1.2866E-01  1.4084E-01  4.0361E-02
   -70.62783    31.57902    24.72793    -3.9969E-01  1.9697E-01  1.5595E-01
    50.12987     7.56630     6.45658     2.9323E-01  3.8701E-02 -4.9297E-02
    26.95783    13.14388    -4.91155     2.7642E-01 -2.0003E-02 -2.4351E-02
    44.78300     6.89097   -12.02243     2.4836E-01 -2.1024E-01 -9.2436E-02
    10.15765     3.18836    -4.49819     2.1456E-01  7.5425E-02  5.0624E-02
    42.17076     9.47442    -7.07031     2.0959E-01 -9.4742E-02 -1.8896E-01
    41.16273    15.01228    12.25253     2.3574E-01  5.4791E-02 -7.3351E-02
    21.29973    47.46197    60.00234     1.2964E-01  2.6665E-01  3.4054E-01
    91.04596    24.56498    19.71740     4.7394E-01  1.4784E-01  9.2409E-02
    39.66965     9.37587    -5.27708     2.6729E-01  1.4168E-02 -1.3966E-01
    35.84125    20.42013    11.78600     2.3575E-01  9.1772E-02 -6.1559E-02
    18.40860    19.72544    20.00568     1.7168E-01  1.2570E-01  6.3586E-02
    42.68949     9.30774    -5.46049     1.9980E-01  2.2802E-02  1.5616E-01
    46.63290     7.79921    -9.25290     2.2430E-01  1.2859E-01 -5.0569E-02
   -77.08341   -31.44154     0.41843    -4.5204E-01 -1.6762E-01  1.4803E-02
    69.93439    38.47643    -4.28314     3.6237E-01  1.6091E-01 -8.9854E-03
    38.35951    10.48208     7.55034     3.2537E-01  8.7579E-02  2.3341E-01
    48.80736     8.05225    -7.99626     2.0284E-01 -5.8133E-02 -8.0588E-02
    39.85996     5.44546    -7.84954     2.2880E-01  1.2336E-01  8.7477E-03
    -7.80394    27.02573    41.13134    -1.5611E-02  1.5460E-01  2.3029E-01
    49.31995    17.72341    -1.37214     9.4992E-02  8.6347E-02  1.1125E-01
    41.37408     8.52864    -7.28110     4.4551E-01 -1.7987E-02 -3.9530E-01
    42.01308    11.20729    -9.32159     2.4524E-01 -3.6860E-02 -1.3706E-01
    45.29053    11.74149    -5.31602     1.7681E-01 -1.1895E-01 -1.1032E-02
    49.00619    23.83560    15.61477     2.2282E-01  9.5310E-02  1.2534E-02
    40.56475     8.21683    -6.76679     1.2195E-01 -1.0622E-01 -1.3552E-01
    41.41112     9.70367    -6.38557     2.9363E-01  2.0708E-01 -2.7349E-01
    40.73555    10.60127    -3.89497     1.1268E-01  1.0654E-01 -5.8526E-02
    11.10043   -24.53929   -98.78174     5.7425E-02 -1.2683E-01 -5.4386E-01
    43.16220     5.88906   -10.81362     2.6612E-01 -1.0163E-01 -2.3729E-01
    46.44718    18.26606    -1.25986     4.5032E-02  2.0206E-01  3.1549E-04
    18.41297    30.12133     4.76617     1.7502E-01  1.3134E-01 -1.3219E-02
    40.02089     8.75713    -6.96223     1.9348E-01 -6.3859E-03 -2.0151E-01
    22.07168     7.54357     6.48676     2.5322E-01  1.1658E-01 -1.0508E-01
    32.33651     8.64057   -10.36583     1.2275E-01 -4.7257E-02 -3.7338E-02
    46.21950    30.21637    12.98928     2.5502E-01  1.0897E-01 -2.7261E-03
    37.00339    14.42957    -2.89609     2.1654E-01 -1.1893E-01 -1.8832E-01
    21.85878     5.29180     6.58994     2.0589E-01  1.1781E-01 -6.0960E-02
    30.45621    -6.26534    -5.28332     1.8406E-01  1.3457E-01 -3.9728E-03
    42.60295    10.73017    -6.99445     2.6023E-02 -3.5886E-02 -2.9948E-01
    42.85913    10.76125    -6.75800     1.3778E-01  5.3345E-02  1.0669E-01
    37.23406    61.49711    65.80536     2.1885E-01  3.5059E-01  3.7209E-01
    39.71340    10.18361    -6.26132     3.9110E-01  1.2300E-01  1.8343E-02
    27.40778     9.48204    -4.18665    -2.1234E-02  5.7233E-02 -4.8993E-03
    40.75619     8.38543    -7.15924     3.0655E-01 -6.0595E-02 -4.3960E-02
    41.09290     8.10208    -8.02253    -1.0380E-01 -5.1942E-02 -7.1476E-02
    41.82468    10.38075    -9.13594     5.2270E-01 -1.3579E-01 -1.4080E-01
    52.11347    11.17173    47.52088     2.0292E-01  1.0655E-01 -6.4921E-03
    41.57607     7.33989    -6.38836     1.5660E-01 -1.0561E-01 -1.8460E-01
    42.67492     9.59587    -6.86341     2.6541E-01  3.2156E-02 -1.9831E-01
    45.50879    10.82706    -6.61002     2.5302E-02 -1.2928E-01 -1.1132E-01
    42.71007    10.99266    -6.15475     2.9776E-01  1.6048E-01 -1.6123E-02
    27.47985     2.52231    40.42554     1.6447E-01  4.7586E-02  1.8904E-01
    38.19727    11.36592    -4.24861     4.1268E-01  1.8691E-01  1.6032E-01
    41.85210    10.06693    -7.99860     3.7889E-01  1.2984E-03 -2.9181E-01
    35.36511    19.88894     1.69511     4.3621E-02  2.2286E-01  7.4253E-02
    37.80604    13.78658    -6.75697     1.2387E-01  7.3765E-02 -1.6723E-01
    42.84816     9.55445    -6.97921     2.1393E-01  1.0420E-01 -2.6959E-01
    40.68700    13.13010    -3.80486     2.4330E-01  1.3433E-01 -6.7985E-02
    42.45692     9.68199    -7.98682     2.7079E-01 -2.9072E-01  2.9801E-02
    59.75183    19.24310    47.15054     3.2403E-01  1.0833E-01  2.3918E-01
   102.57586   -27.93536   -57.27596     5.7316E-01 -1.3100E-01 -2.9703E-01
    45.67810    15.74235     4.73667     4.0683E-01  2.0233E-01  1.3782E-01
    43.34402    10.41589    -8.81875     1.3400E-01  2.2632E-01  3.5342E-02
   -12.00773    34.06839    15.91452    -4.2331E-02  1.9715E-01  8.3476E-02
    43.75497    15.95327   -13.21176     3.2556E-01  8.8416E-02 -3.0521E-01
    42.49108     4.77797    -8.18555     1.4864E-01 -1.5016E-01 -9.5573E-02
    53.85598    14.39503    -4.90623     3.8318E-01 -2.4293E-02 -8.1100E-02
    39.64599     7.20050   -10.49038     1.7352E-01 -5.7719E-02 -3.2474E-02
    39.23009    10.94155    -7.94836     2.4015E-01  4.1782E-02 -4.1907E-02
    41.97278     9.60643    -9.26756     3.2063E-01 -3.5860E-03  1.8783E-02
    41.19259     8.89279    -7.75238    -3.7808E-02 -6.7481E-02 -1.2693E-01
    49.52876    21.10474   -12.33249     2.4176E-01  1.4577E-02  6.3450E-02
   113.01271    72.87135   -37.25666     6.3415E-01  4.1419E-01 -1.8269E-01
