 # t =    40.000000596046448     
 x   y   z   vx   vy   vz
    15.72945    -4.38270    -0.40096     3.5109E-01  4.1728E-02  9.6284E-02
     3.91189     0.27524     2.24815     1.9558E-01  4.5410E-02  7.4922E-02
    21.67175    -6.51826    10.01569     4.4209E-01 -5.7326E-02  2.5972E-01
    -1.39488     6.72719    -0.34177     6.5556E-03  2.0771E-01  7.1279E-02
   -17.41489     5.74200     4.13425    -4.2863E-01  2.0107E-01  1.6276E-01
    10.96240     1.49568   -12.64892     1.5183E-01  1.5021E-01  2.1093E-01
     6.26902     0.82550     0.28255    -6.6404E-02  1.1436E-01  1.0337E-03
     9.82105     3.48431    -3.90574     2.9023E-01 -7.2187E-02 -1.1575E-01
    -0.77159    -1.42024    -4.69477    -1.4662E-02  4.8323E-03 -1.2926E-02
    11.01717     1.76332    -2.67029     1.4344E-01  1.7762E-01  1.1033E-02
     9.86164     4.93934     8.14086     2.2128E-01  1.0134E-01  1.6565E-01
     5.27546    11.58473    13.42723     1.0202E-01  2.9188E-01  3.9155E-01
    26.18790     4.79082     4.95098     5.2879E-01  1.4878E-01  1.7568E-01
     9.35780     2.69907    -0.95288     3.0571E-01 -1.2017E-01 -1.3870E-01
     7.47160     3.50855     8.12184     1.7085E-01  1.5984E-01  1.4894E-01
     0.89585     1.30833     5.29770     6.0832E-02  1.4643E-01  1.7236E-01
     7.96793     1.41886    -2.27166     2.1034E-01  1.0342E-01 -5.0058E-02
     6.37833     0.10190    -3.10611     3.4753E-01  3.1482E-02  6.4628E-04
   -17.21319    -9.23632    -1.55237    -4.7736E-01 -1.7733E-01  1.5676E-02
    19.55793    11.76565    -3.25121     3.9451E-01  2.9416E-01 -4.9168E-03
     7.57357    -2.71099   -10.00626     1.0341E-01  4.6225E-02 -3.6578E-02
    11.68970     5.87144    -3.36599     2.5692E-01  9.0020E-02  3.4184E-02
     7.93271     5.91691     4.33151     2.4868E-01  1.6190E-01  7.6298E-02
    -3.34098     5.89196     8.97220    -7.0647E-02  1.7280E-01  2.7242E-01
    17.07657     1.01852    -5.67469     3.7351E-01  9.9409E-02 -1.3304E-01
     7.13783    -2.20131    -2.02600     2.1302E-01 -9.1244E-03 -7.4694E-02
    10.03646     0.87662    -0.05163     1.1321E-01  2.7150E-01 -1.1402E-02
    10.23461     0.07981     0.04965     1.7322E-01  1.3374E-01 -1.7340E-01
    16.61888     6.60876     5.49858     2.7447E-01  1.8071E-01  1.7865E-01
    11.89094     1.42738    -3.88055     1.8603E-01  2.0130E-01  9.8380E-02
    10.20641     3.04746    -2.05081     3.4637E-01 -5.3430E-02 -1.8631E-01
    10.79091     1.38425    -1.48795    -8.6889E-02  2.8278E-01 -9.0028E-02
     4.07133    -7.51214   -26.71843     4.5144E-02 -1.4005E-01 -5.7475E-01
     7.69531    -2.80298    -4.90630     2.7862E-01  1.2000E-01  2.7387E-02
    16.20562    -5.10717    -6.30157     3.6384E-01  4.1411E-02  1.9477E-02
     1.60711     6.60211     3.32124     4.4620E-02  2.2978E-01  5.1139E-02
     9.74632     1.77977    -1.65852     6.6718E-02 -3.7969E-02 -1.5989E-01
    -5.93898    -6.16936     5.69844     1.5151E-01  8.1607E-02  5.0233E-02
    10.62119    -0.18404     4.93363     2.9183E-01  7.6464E-02  8.9702E-02
    11.68844     9.32890     6.49025     2.6015E-01  2.3298E-01  1.3545E-01
    14.55458     5.86685     2.14544     1.7972E-01  2.3539E-01  1.2891E-01
     1.08869    -4.22131    -0.86207     6.1131E-02  1.8359E-02  1.0165E-01
     8.00328   -10.75740    -3.35177     1.3732E-01 -6.8463E-02 -2.5406E-02
    12.79258     4.54199    -2.30267     1.5455E-01  9.6786E-02 -7.7976E-02
    10.45351     2.55127    -1.12731     4.0632E-02 -6.2044E-02  1.4741E-01
     8.94212    14.56832    15.61952     2.0903E-01  3.8062E-01  4.1556E-01
    11.17961     3.28483    -1.09959     5.0517E-01  7.5202E-02 -2.3783E-02
    10.02760    -2.54532    -3.90280     1.2540E-01  1.5625E-01  7.7468E-02
    10.69859     2.72663    -2.65647     1.1295E-01  1.7618E-01 -1.3166E-01
     9.79614     1.33405    -2.60405    -6.4060E-02  3.0858E-01  1.2221E-01
     8.92272     3.44605    -8.08719     3.3055E-01  8.1225E-02  7.8182E-02
    25.02813    -2.58055    45.91474     2.1153E-01  1.0334E-01  3.3983E-02
    10.80822     2.38224    -1.49722     3.3134E-01  4.4604E-03  1.6000E-01
     8.90819     2.31448    -2.70546     1.5926E-01  4.7947E-02  3.5727E-02
     7.58118    -5.36931    -4.74440     1.8640E-01  1.3058E-01  3.7749E-02
     9.53958    -0.27484    -2.94483     2.9039E-01  2.5301E-01  4.6254E-02
     7.25949    -2.55073    10.95907     1.3260E-01  1.9036E-02  2.8796E-01
     7.28484    -2.85572    -6.25087     1.2400E-01 -2.4593E-02 -1.3622E-01
    11.93923     0.91937    -1.57865     2.8461E-01  1.1512E-02  1.5125E-01
    10.93720    -0.98418    -8.32069     2.7438E-01 -2.1890E-02 -1.1655E-01
     7.74140     2.44503     6.24321     2.2544E-01  1.3615E-01 -1.5445E-02
     9.68568     1.63786    -1.98263     3.6946E-01  8.6304E-02  1.9080E-01
     6.47789    -0.49836    -3.74097     1.0076E-01  5.8969E-02  8.3987E-02
     9.90278     3.25899    -4.09188     3.5191E-01 -9.4874E-02  2.9133E-02
    16.41030     4.69957    12.12284     3.4094E-01  1.1547E-01  3.3041E-01
    26.87376    -9.88451   -17.44149     5.9531E-01 -1.6111E-01 -3.2885E-01
     6.14522    -0.07114   -10.12097     1.7109E-01  1.8121E-02 -6.4009E-02
    11.78416     2.84188    -3.33560     9.0673E-02  3.3419E-01  8.5093E-02
    -3.05229     6.71934     3.68531    -1.1824E-01  2.2898E-01  1.1213E-01
    10.82453    -6.68593     2.44614     2.1061E-01  2.1054E-02  6.0057E-02
    10.01984     2.26278    -2.38834     4.3623E-01  2.7788E-02 -3.3670E-01
    14.29299    -2.03607    -2.43076     1.7291E-01 -5.8848E-02 -1.0784E-02
     8.82060     1.99684     0.59561     3.7087E-01  7.5556E-02 -9.3859E-02
     9.96705     1.46620    -1.72024    -9.8093E-02  1.3502E-02  2.6752E-02
    10.90504     1.80051    -1.22343    -3.7410E-03  9.1436E-02  1.9720E-01
    10.40122     0.89660    -3.51764     4.9887E-02  1.1642E-01  1.3453E-01
    12.83310     8.59056   -10.16829     2.8279E-01  1.8403E-01 -1.2338E-01
    29.44099    17.67916   -12.62269     6.4939E-01  4.5876E-01 -2.1917E-01
    32.84954     7.46044    -5.93926     7.1357E-01  2.4386E-01 -5.0117E-02
    11.20070    -2.97688    -0.23801     1.0370E-01 -2.9148E-02  7.9253E-02
    11.13370     0.42614    -2.07999     1.2758E-01  3.6991E-01 -4.5345E-02
     6.18634     2.59511    -3.80742     2.8439E-01  1.2751E-01  1.0633E-01
     2.87116    -2.50880     5.99516     7.0691E-02  1.0544E-02  8.8440E-02
     6.27468   -11.35131    -3.48359     1.2275E-01 -1.6116E-01  2.2320E-02
    10.36087     0.99625    -2.76754     3.6704E-01  1.6079E-01 -7.5905E-02
     8.96266     1.19926    -2.09947     8.2610E-02 -8.3684E-03  1.9078E-01
    10.93798     1.38406    -1.00619     4.0930E-01  1.5388E-01  8.4393E-02
     7.48760     3.04419    -0.37393     1.6698E-01  8.3346E-02 -1.5870E-01
    29.56482   -14.28938     3.67749     6.5561E-01 -2.7694E-01  1.6106E-01
    10.24370     1.70569    -2.47482     7.4015E-02  1.6475E-01  2.0397E-02
    28.00041     1.75782     1.59573     5.6972E-01  1.1454E-01  1.1483E-01
    11.98128     2.30200    -1.92478     3.4126E-01 -4.1067E-05  4.5608E-02
    12.75217    -6.95443    12.85856     2.3474E-01 -6.0299E-02  3.2199E-01
    11.50931     1.98691    -2.34743     2.2112E-01  2.8808E-01 -2.1251E-01
    10.39573     1.81050    -2.14571     2.8776E-01  2.9191E-01 -1.1048E-01
    10.06147     1.01916    -3.25549     2.3063E-02  2.1319E-01 -5.7491E-02
    10.39887    -9.72714    -6.08991     2.4684E-01 -7.0890E-02 -1.0493E-01
     7.91761     3.05819    -0.96580     3.7475E-01  1.6381E-01 -9.9304E-02
    11.32144     0.95325    -1.09333     3.0537E-01  4.6421E-02 -1.4061E-01
    14.15942     2.34700    -4.88109     2.4695E-01  1.1098E-01  1.3111E-01
    13.84765    -3.21868     1.28982     1.6036E-01  5.1494E-02  1.8324E-02
    23.12825     9.68563   -19.64859     4.7418E-01  3.1714E-01 -3.6734E-01
     0.32048     1.80602     5.31547    -8.2072E-02  1.4494E-01  2.1367E-01
     8.69918     0.26776    -0.58547     1.8124E-01  1.9763E-01  2.0867E-01
     9.81293     2.49031    -1.18546     9.3188E-02  3.8511E-02  7.8989E-02
    -7.48709    -5.02016    -0.94060    -1.6745E-01 -4.1006E-02  2.8862E-02
    12.05511     2.20512    -2.91384     1.9553E-01 -1.2024E-01 -8.1989E-02
    22.48330    -0.83516   -22.95720     5.0739E-01  3.1674E-02 -4.5840E-01
    12.58839    -0.20202     1.50988     2.4053E-01  6.4952E-02 -6.8673E-02
    11.20252     1.65631    -4.07714     1.5081E-01  1.7720E-01  1.2480E-01
    10.16249    10.16541   -13.54353     2.0435E-01  2.4037E-01 -1.8482E-01
    10.80615     0.36600    -5.53712     2.5718E-01 -8.2691E-03  5.6693E-03
     9.27374     2.42710    -2.41827     3.9602E-01  3.1304E-02  2.9259E-02
    14.10596     1.75554    -2.89813     2.8143E-01  1.1614E-01  9.8589E-02
     9.80831     1.40023    -1.65474     2.4003E-01 -4.8123E-02  2.0846E-01
     1.42597     7.70919    -7.01004     3.2756E-02  2.6386E-01 -2.8953E-02
    10.10439     5.03207   -13.09359     2.7405E-01  1.2501E-01 -1.2896E-01
    -2.42524    -4.46172     3.55506    -5.0019E-02 -2.5024E-02  1.7664E-01
    10.94315     5.13912    -1.55270     1.1189E-01  6.4116E-02  1.7472E-01
    16.67776     8.81057    -3.52322     2.8246E-01  2.0598E-01  7.1462E-03
     3.79665    10.94292     1.50310     1.0530E-01  2.3619E-01  9.0228E-02
     8.66410    -0.41352    -3.12622     3.7606E-01  2.3992E-01  7.3131E-02
     8.99118     1.75370    -3.63769     1.8838E-01  3.7037E-01  1.6279E-01
