 # t =    80.000001192092896     
 x   y   z   vx   vy   vz
    28.41311    -0.75114     2.62618     2.9371E-01  1.3370E-01  5.2350E-02
    14.44642     2.92745     3.29367     3.3147E-01  9.4088E-02 -2.7531E-02
    39.12084    -8.24973    19.70199     4.3088E-01 -3.1610E-02  2.2670E-01
     0.19423    14.53396     2.31923     6.6083E-02  1.8582E-01  6.1744E-02
   -34.18277    13.74640    10.56354    -4.1247E-01  1.9938E-01  1.5926E-01
    18.71853     6.32291     0.44178     3.7349E-01 -2.8933E-02  4.0139E-01
     7.63644     5.86830    -1.04126     1.0555E-01  1.3023E-01 -4.5256E-02
    18.54873     3.24792     2.80965     1.8124E-01  1.8002E-01  1.2905E-01
     0.16525    -0.74359    -4.98269     5.2154E-02  2.6526E-02 -3.6278E-03
    18.83164     5.85467    -1.51047     1.5384E-01  1.3495E-01  9.7917E-02
    19.08349     8.62842    12.88908     2.4005E-01  8.6277E-02  7.7575E-02
     9.82095    22.98534    28.50805     1.2220E-01  2.7968E-01  3.6445E-01
    47.16834    10.97049    10.80556     5.1190E-01  1.5648E-01  1.1459E-01
    20.00286     5.91802    -2.47699     2.6625E-02  2.5178E-01  2.5550E-01
    15.05459     9.60447    12.30455     2.0727E-01  1.4518E-01  6.6713E-02
     4.64085     7.20067    11.26533     1.1910E-01  1.4683E-01  1.3104E-01
    19.03348     5.70830    -1.21548    -8.4874E-02  7.6805E-02 -1.2019E-01
    21.53430     9.45447    -0.12924     1.7744E-01  2.4204E-01  5.8158E-02
   -35.97636   -16.19916    -0.93408    -4.6330E-01 -1.7182E-01  1.5308E-02
    35.62123    22.32511    -3.48038     4.0985E-01  2.2101E-01 -7.7721E-03
    12.88983     0.32217    -9.58326     1.6580E-01  1.0230E-01  4.8858E-02
    17.03773     2.65653    -1.26135     9.8646E-02  2.1457E-02  6.5336E-03
    18.91079    10.75454     4.78776     2.9675E-01  7.7115E-02 -5.4588E-02
    -5.49275    12.65040    19.42034    -4.1125E-02  1.6604E-01  2.5299E-01
    30.50371     5.51043    -9.60514     3.2867E-01  1.3371E-01 -5.8447E-02
    19.24108     2.93277    -3.94303     3.7049E-01  2.9812E-01  3.2416E-02
    20.39030     4.15148    -1.82187     1.2458E-01  1.2232E-01  2.4088E-01
    19.91776     8.18337    -2.96184     2.2504E-01 -6.1369E-03  1.7531E-01
    27.21033    13.17871    11.22298     2.6171E-01  1.4974E-01  1.0809E-01
    20.18813     5.79199    -2.53928     4.5575E-01  2.4258E-01 -1.2611E-01
    18.93059     7.99692    -1.54024     2.8656E-01  1.4513E-01 -8.7303E-02
    20.25009     5.09067    -1.05003     3.8291E-01 -2.4292E-02  2.8597E-01
     6.06084   -12.93546   -49.32016     5.3079E-02 -1.3234E-01 -5.5796E-01
    20.06941     8.99688     0.14606     2.1873E-01  3.1521E-01  1.2994E-01
    29.79984    -1.76246    -4.75421     3.2375E-01  1.2718E-01  5.2154E-02
     4.81123    15.12467     4.62508     1.0997E-01  1.9883E-01  1.9323E-02
    18.47796     5.90784    -0.33240     1.6652E-01 -2.8621E-03 -1.4101E-01
     0.94134    -2.56805     7.36076     1.9092E-01  9.8049E-02  3.3153E-02
    22.11324     3.86847     5.07597     2.7726E-01  1.2777E-01 -8.0957E-02
    22.27058    17.60671    10.58754     2.7082E-01  1.8403E-01  7.3617E-02
    20.88497    13.38601     5.16150     1.5412E-01  1.4297E-01  2.6438E-02
     5.08806    -2.59327     2.91697     1.3134E-01  5.7970E-02  8.7253E-02
    14.01564   -12.05062    -4.22188     1.6249E-01 -2.8169E-03 -1.8364E-02
    18.67627     3.30639     0.67244     3.0830E-01  1.4795E-01  7.7554E-02
    20.40977     7.23364    -0.82238     1.1518E-01  7.3288E-02  1.7871E-01
    17.51778    29.44168    31.68728     2.1807E-01  3.6479E-01  3.9081E-01
    18.53546     4.50839    -2.67395    -1.0046E-02  2.4060E-01  1.5489E-01
    21.63756     9.14244    -1.20060     3.7005E-01  1.3111E-01 -3.1087E-02
    18.88148     6.62670    -2.16758     7.8175E-02  9.8643E-02 -7.4351E-02
    20.31873     4.17498    -2.68577     1.8767E-01 -8.2252E-02 -1.2758E-01
    18.99307     4.86428     1.59869     4.0922E-02  5.9668E-02  2.0442E-01
    33.47707     1.59916    47.00000     2.1057E-01  1.0551E-01  2.0089E-02
    19.64965     5.81348    -0.40342     2.7061E-01 -4.2864E-02  8.2353E-02
    18.03374     6.02399    -1.65262     2.4174E-01  7.9597E-02  6.3929E-02
    17.26985     3.71808    -2.05140     3.5726E-01  3.7935E-01  1.0548E-01
    18.75832     4.73466    -2.14858     1.4000E-01 -1.3228E-01 -1.0273E-01
    12.97619    -1.39994    21.40802     1.5169E-01  3.6066E-02  2.4072E-01
    13.79318    -1.72767    -9.94574     1.9368E-01  6.6438E-02 -5.8032E-02
    19.40272     6.36775    -2.82660     3.6273E-01 -2.5454E-02  1.9565E-01
    21.75425    -0.14435   -10.05184     2.7010E-01  6.1474E-02  1.2824E-02
    18.06080     7.42266     2.10658     3.0680E-01  9.0752E-02 -2.3756E-01
    18.95082     5.66953    -1.02747     4.8666E-01  8.9956E-02  8.3269E-02
    16.94227     4.97534    -0.04108     4.7195E-01  2.2365E-01  3.5627E-02
    18.49254     6.37194     0.00302     2.2179E-01  2.5560E-01 -2.2050E-01
    29.98784     9.27543    24.25920     3.3845E-01  1.1363E-01  2.8061E-01
    50.52228   -15.86217   -30.15992     5.8650E-01 -1.4056E-01 -3.0912E-01
