 # t =    300.00000447034836     
 x   y   z   vx   vy   vz
    52.79329    19.83798   -24.94757     1.0125E-01 -4.0982E-02 -1.5026E-01
    64.34774     6.07401   -10.91186     1.3177E-01 -7.2400E-02  3.6104E-02
   129.21413   -11.97652    63.66865     3.9934E-01 -1.2549E-02  1.8979E-01
    26.95076    44.20939    10.99950     1.3575E-01  9.6559E-02  2.5714E-02
  -122.06901    57.01335    44.83955    -3.9270E-01  1.9452E-01  1.5379E-01
    81.56042    13.33712    -6.61157     1.9180E-01  4.3268E-02 -1.4077E-01
    71.80371    10.61700   -20.27031     2.0926E-01  9.0038E-02 -2.9585E-01
    66.16157     2.30612   -12.34017     1.3931E-01  1.3001E-01 -1.4075E-02
    27.41863    14.77895    19.77798     9.9005E-02  8.1406E-02  1.8677E-01
    67.02154    10.24100   -16.25320     1.3397E-01 -1.2428E-01 -2.1921E-01
    70.08680    19.26069    -4.66537     2.0885E-01  2.7765E-03 -1.8760E-01
    38.17501    81.65358   103.54440     1.2969E-01  2.6051E-01  3.3121E-01
   151.69111    43.51700    31.31607     4.6153E-01  1.4433E-01  8.7096E-02
    64.78620    10.60107   -15.29440     8.9635E-02  2.4498E-02 -3.0429E-02
    66.22199    28.45116    -0.88271     2.3385E-01  3.2615E-02 -1.2479E-01
    40.49937    34.00271    25.18595     1.6762E-01  9.9492E-02  2.6012E-02
    67.29733    10.12519   -15.93042    -6.7429E-02  1.4319E-01 -3.4904E-02
    68.86807    12.60253   -16.34192     1.0646E-01  2.5539E-01  4.8573E-02
  -135.35308   -53.02632     2.31157    -4.4534E-01 -1.6483E-01  1.4474E-02
   115.56113    58.11562    -5.51056     3.4311E-01  1.4434E-01 -9.9643E-03
    79.24225    21.17826    32.12803     3.0660E-01  7.8961E-02  1.6875E-01
    68.07110    15.00101   -15.46299     2.7107E-01 -1.5187E-01 -1.0680E-01
    62.41173     7.67478   -13.38329     1.7263E-01  3.0925E-02 -3.3838E-02
    -9.21502    46.53732    69.78339    -8.3890E-03  1.4630E-01  2.1319E-01
    57.55660    21.79706     5.75874     6.0513E-02  4.0604E-03  1.4419E-02
    63.46261     6.70186   -15.77458     9.6973E-02 -1.4025E-01 -1.2742E-01
    66.21104    13.00904   -15.64694     2.4649E-01 -5.6206E-02 -1.7832E-01
   103.67974    -6.59467     3.01421     5.1422E-01 -1.2441E-01  8.7478E-02
    76.18209    34.14929    14.42098     1.9990E-01  6.6892E-02 -2.4889E-02
    67.40676     9.53737   -18.35244     2.7420E-01  5.3481E-02 -8.1227E-02
    66.18939    11.83456   -15.54111     2.9527E-01 -4.4619E-02 -2.0968E-01
    67.50091    10.77466   -17.84842     3.0108E-01 -1.8915E-01  1.3108E-01
    18.62977   -40.86507  -168.98618     5.8160E-02 -1.2475E-01 -5.3736E-01
    65.11196    13.51885   -12.13059     9.9240E-02  1.1957E-01  8.6567E-02
    50.62750    34.98776    -5.53134     3.7730E-02  9.0206E-02 -4.6784E-02
