 # t =    150.00000223517418     
 x   y   z   vx   vy   vz
    43.15634    12.82474     0.33697     9.6625E-02  2.0588E-01 -1.1830E-01
    40.67980    14.72043   -11.15181     2.5372E-01  8.2191E-02 -1.6580E-01
    68.55901    -9.83230    34.50775     4.1233E-01 -1.7510E-02  2.0194E-01
     6.96603    26.51208     6.07097     1.2096E-01  1.5328E-01  4.5185E-02
   -62.61613    27.63468    21.60376    -4.0153E-01  1.9747E-01  1.5648E-01
    44.06237     6.84207     7.19466     3.1431E-01  3.3378E-02 -2.3230E-02
    21.45650    13.25221    -4.33821     2.7606E-01  1.5997E-02 -3.5301E-02
    39.05289    11.25803    -8.77903     3.2925E-01 -1.9734E-01 -2.5092E-01
     6.61996     1.96045    -4.94106     1.4475E-01  5.2050E-02  8.0505E-03
    37.24748     9.11881    -5.58184     1.8827E-01  1.0320E-01  7.3855E-02
    36.38244    13.85458    13.49982     2.4232E-01  6.1243E-02 -5.0675E-02
    18.70974    42.11142    53.16286     1.2934E-01  2.6842E-01  3.4358E-01
    81.52871    21.59820    17.85254     4.7797E-01  1.4887E-01  9.4164E-02
    37.03183     9.24240    -4.90547    -2.3032E-02 -1.0911E-02  1.3119E-01
    31.10482    18.46930    12.84282     2.3789E-01  1.0374E-01 -4.3274E-02
    15.00304    17.13630    18.59740     1.6815E-01  1.3321E-01  7.7746E-02
    36.58589     9.42148    -8.01291     2.9370E-01 -1.1757E-02 -5.7388E-02
    40.89534     5.87001    -7.58835     3.4901E-01  5.0546E-02 -1.1800E-01
   -68.02600   -28.08301     0.12176    -4.5374E-01 -1.6825E-01  1.4865E-02
    62.63077    35.20872    -4.10361     3.6824E-01  1.6608E-01 -8.9759E-03
    31.85219     8.71205     2.47616     3.2265E-01  8.8747E-02  2.7889E-01
    43.62163     9.37257    -6.24801     3.2311E-01 -7.1202E-02 -9.5417E-02
    35.82789     4.49219    -7.57568     1.8109E-01 -2.2152E-02 -4.1480E-02
    -7.46304    23.91690    36.48201    -1.8658E-02  1.5633E-01  2.3477E-01
    47.05564    15.70436    -3.74813     1.3458E-01  1.1568E-01  1.2434E-01
    34.96135    10.50340    -1.30725     2.4801E-01 -1.0405E-01 -2.0003E-01
    37.25436     8.84904    -4.38889     1.8374E-01  2.4990E-01 -2.3251E-01
    40.36647    12.92589    -5.47740     3.1422E-01  1.0987E-02  1.5345E-02
    44.48292    21.85656    15.25996     2.2980E-01  1.0288E-01  2.3425E-02
    39.17971    11.05821    -5.47437     1.5851E-01 -2.5811E-02  2.1199E-03
    37.31606     7.71946    -4.63805     1.5040E-01 -6.9574E-02  7.5150E-02
    38.47618     8.41449    -6.11001     2.0489E-01  2.5917E-02  2.4694E-01
     9.95518   -21.99653   -87.88600     5.7077E-02 -1.2748E-01 -5.4578E-01
    37.22202     9.87879    -4.51183     3.1320E-01 -3.0055E-01 -3.3288E-01
    45.17917    13.83430    -1.50510     8.7844E-02  2.3962E-01  2.5318E-02
    14.95628    27.34233     4.98063     1.6989E-01  1.4709E-01 -7.9084E-03
    38.88556     9.89963    -5.07580     1.0464E-01 -1.6239E-02  6.0927E-02
    16.79769     5.14332     8.04057     2.6749E-01  1.2125E-01 -4.3593E-02
    30.28474     9.57519    -9.25957     8.0957E-02 -4.4094E-02 -7.7627E-02
    41.07149    27.94125    12.96146     2.5994E-01  1.1897E-01  5.9183E-03
    32.97805    16.26362     0.49378     1.8967E-01 -6.5063E-02 -1.5115E-01
    17.50172     3.01250     7.25426     2.2365E-01  1.0678E-01  1.5145E-03
    26.72464    -8.70153    -5.17480     1.8951E-01  1.0756E-01 -7.3741E-03
    39.21115     9.27113    -2.91221     2.8816E-01  1.1209E-01 -8.1319E-02
    36.89703     8.08265    -6.35712     3.6270E-01  4.9759E-02 -2.1777E-01
    32.85401    54.46935    58.34317     2.1915E-01  3.5226E-01  3.7422E-01
    35.35527     7.70493    -6.79847     6.8928E-02  7.3361E-02 -1.2915E-02
    27.90954     8.23170    -4.04487    -2.9394E-02  6.6741E-02 -8.9559E-03
    38.58818     9.72621    -5.37700     8.3061E-02  1.1382E-03 -1.3393E-01
    40.86020    10.97400    -4.73671     1.7432E-01 -1.3468E-01 -1.8161E-01
    33.07832    11.25378    -4.32274     3.4525E-01  2.1868E-02 -2.6657E-01
    48.03562     9.03929    47.60340     2.0487E-01  1.0667E-01 -1.6635E-03
    37.09426    10.46879    -6.00068     2.1396E-01 -3.4037E-02  6.5096E-02
    36.67437     9.31928    -5.51498     1.6034E-01 -9.7609E-03  3.3686E-02
    43.36563    12.73692    -4.57977     1.7176E-01 -6.4859E-02 -9.3317E-02
    36.50948     7.16923    -6.48095     2.2948E-01  5.2192E-02 -3.9565E-02
    24.19059     1.58006    36.56893     1.6432E-01  4.6548E-02  1.9693E-01
    31.24137     7.38055    -7.73084     2.9280E-01  1.9528E-01  1.6179E-01
    36.63644     8.57919    -3.15222     1.5185E-01  5.9274E-02 -8.1100E-02
    34.56910    15.07275    -0.03854     3.5943E-02  2.6641E-01  1.0590E-01
    36.36575    11.00401    -3.66298     4.1174E-03  2.2650E-01 -1.0849E-01
    36.34337     9.15238    -5.00562     2.4345E-01 -6.8102E-02  8.8160E-02
    36.56203     9.19390    -4.10663     1.3062E-01  2.4314E-01  1.4678E-01
    36.28411    12.36002    -5.95720     2.7936E-01  2.5221E-02 -1.7157E-01
    53.24797    17.06854    42.32499     3.2645E-01  1.0917E-01  2.4360E-01
    91.09669   -25.30712   -51.32341     5.7483E-01 -1.3187E-01 -2.9828E-01
