 # t =    280.00000417232513     
 x   y   z   vx   vy   vz
    50.87734    20.56852   -21.85772     9.0135E-02 -3.1548E-02 -1.5880E-01
    62.16288     8.22592   -12.48229     7.5758E-02 -1.6057E-01  1.3761E-01
   121.21815   -11.72275    59.86457     4.0028E-01 -1.2836E-02  1.9063E-01
    24.23688    42.24491    10.47301     1.3565E-01  1.0000E-01  2.6957E-02
  -114.20739    53.11978    41.76203    -3.9347E-01  1.9483E-01  1.5399E-01
    77.56113    12.45195    -3.90080     2.0799E-01  4.5031E-02 -1.3019E-01
    66.01181     8.95182   -13.67625     4.0405E-01  5.5100E-02 -3.3594E-01
    63.40256     0.26780   -12.28188     1.3786E-01  7.5434E-02  5.7678E-03
    25.42035    13.13685    16.00739     1.0098E-01  8.2853E-02  1.9042E-01
    63.64986    10.57700   -14.60548     2.3388E-01  1.1806E-01  8.1434E-02
    65.85334    19.07893    -1.10532     2.1444E-01  1.4964E-02 -1.6846E-01
    35.58052    76.43774    96.91205     1.2976E-01  2.6108E-01  3.3205E-01
   142.44963    40.62699    29.56946     4.6265E-01  1.4468E-01  8.7576E-02
    65.44950    10.13052   -15.72362     3.7371E-02  9.2259E-03 -1.2745E-04
    61.54235    27.70675     1.53764     2.3411E-01  4.1727E-02 -1.1717E-01
    37.14265    31.99048    24.63778     1.6809E-01  1.0179E-01  2.8873E-02
    65.37664     9.40506   -15.70042     2.8746E-01 -5.3728E-02 -4.6935E-02
    63.80022     7.03124   -16.14586     3.5223E-01  1.8216E-01 -8.7001E-02
  -126.43914   -49.72678     2.02199    -4.4607E-01 -1.6513E-01  1.4483E-02
   108.68097    55.21361    -5.31288     3.4494E-01  1.4589E-01 -9.8024E-03
    73.09342    19.59250    28.71878     3.0834E-01  7.9646E-02  1.7231E-01
    62.54129    16.60640   -13.57480     2.7399E-01 -1.9570E-02 -8.3560E-02
    59.97160     7.67029   -13.24317     6.5921E-02 -3.7513E-02  2.1630E-02
    -9.04338    43.60159    65.50281    -8.7953E-03  1.4729E-01  2.1491E-01
    56.36559    21.67333     5.38806     5.8618E-02  8.3425E-03  2.2900E-02
    63.27551    10.83655   -13.89166    -1.0534E-01 -2.5243E-01  1.0567E-02
    62.50187    11.47372   -13.26881     1.1129E-01  1.9815E-01 -2.1863E-02
    93.35480    -4.08808     1.24784     5.1852E-01 -1.2638E-01  8.9283E-02
    72.16394    32.77943    14.88054     2.0196E-01  7.0135E-02 -2.1001E-02
    63.07260    10.64102   -13.67000     1.0389E-01 -1.4416E-01 -2.3773E-01
    62.48617    10.42965   -13.48585     6.5908E-02  1.4265E-01  3.1892E-02
    61.80670    12.93366   -17.37450     2.4719E-01 -2.7895E-02 -1.2555E-01
    17.46695   -38.36825  -158.23294     5.8120E-02 -1.2494E-01 -5.3798E-01
    63.92207     9.80946   -15.69834     4.0225E-02  2.3716E-01  2.5541E-01
