 # t =    120.00000178813934     
 x   y   z   vx   vy   vz
    38.73517     6.40605     2.75714     1.9936E-01  2.1046E-01 -4.6535E-02
    31.61512    10.32710    -3.91995     4.0970E-01  2.7216E-01 -3.8746E-01
    56.10104    -9.26174    28.35829     4.1862E-01 -2.0870E-02  2.0861E-01
     3.60113    21.65368     4.60741     1.0209E-01  1.6971E-01  5.2540E-02
   -50.51970    21.69900    16.89526    -4.0508E-01  1.9826E-01  1.5746E-01
    34.02326     6.03363     7.03699     3.5812E-01  1.8785E-02  4.2663E-02
    13.88112    10.98852    -2.94222     2.0834E-01  1.1950E-01 -4.9934E-02
    28.49781    11.82483     0.68159     3.2795E-01  1.6331E-01 -2.6563E-01
     3.11312     0.60570    -5.03693     9.5393E-02  4.0012E-02  8.8183E-04
    30.11411     9.44471    -2.05052     3.4785E-01  5.0878E-02 -8.1420E-02
    28.97410    11.84420    14.36681     2.5042E-01  7.3234E-02 -3.8306E-03
    14.84709    34.00829    42.76580     1.2794E-01  2.7206E-01  3.4996E-01
    67.06625    17.10248    14.97122     4.8693E-01  1.5098E-01  9.8327E-02
    31.44378     9.16951    -3.88815     4.5191E-01  4.4656E-03 -3.1609E-01
    23.97114    15.04393    13.58088     2.3552E-01  1.2470E-01 -2.6828E-03
    10.14928    12.99543    15.91006     1.5357E-01  1.4200E-01  1.0127E-01
    31.90105     8.96799    -1.03617     1.9428E-01  9.6504E-03 -8.8118E-02
    28.70105     9.67410    -2.05329     3.1183E-01 -3.3509E-01 -1.9157E-01
   -54.36878   -23.01915    -0.32645    -4.5690E-01 -1.6939E-01  1.5060E-02
    51.40707    30.06921    -3.83318     3.8105E-01  1.7749E-01 -9.0618E-03
    21.73350     5.57109    -6.21008     3.3886E-01  1.6319E-01  1.4779E-01
    28.88685     9.56371    -2.63548     5.9426E-01  2.0648E-01 -1.4351E-01
    30.69716     9.06856    -3.35047     1.8628E-01 -2.9304E-01 -4.1762E-01
    -6.80406    19.17731    29.32427    -2.5818E-02  1.5999E-01  2.4255E-01
    41.83603    11.70374    -7.38915     2.1442E-01  1.4698E-01  1.1148E-01
    28.60761    12.33162     1.68432     1.8589E-01  4.6680E-03  2.7865E-03
    30.97793     9.74095    -3.57364     4.1778E-01 -2.9372E-01 -7.8819E-03
    29.08763     7.45191    -2.87801     3.1480E-01  2.4445E-01 -2.8326E-01
    37.38794    18.54497    14.22367     2.4403E-01  1.1924E-01  4.7834E-02
    28.83133     7.91375    -2.17961     3.2276E-01  4.7930E-03 -2.1678E-01
    30.60713    10.58780    -2.91346     3.3787E-01  1.9428E-01 -2.7230E-01
    29.69814    10.11226    -4.98362     3.0562E-01 -1.6211E-02 -3.2848E-01
     8.25521   -18.15249   -71.45785     5.6148E-02 -1.2890E-01 -5.4968E-01
    29.28201    14.34081     0.86912     2.4695E-01 -2.9972E-02 -8.7127E-02
    40.86219     6.32251    -2.70121     2.0143E-01  2.4837E-01  4.7648E-02
    10.09849    22.54989     5.06252     1.5171E-01  1.7188E-01  2.9427E-03
    29.33956     8.94229    -1.88371     1.8427E-01 -6.6495E-02 -2.2962E-01
     9.32382     1.63593     8.30716     2.2985E-01  1.1199E-01  1.1976E-02
    29.25747    10.05016    -4.77887    -4.0285E-02  6.0820E-02 -2.9464E-01
    33.14349    24.07250    12.51105     2.6869E-01  1.4064E-01  2.6045E-02
    27.51681    16.90361     4.07627     1.7755E-01  2.4661E-02 -8.3747E-02
    11.35573     0.22064     6.03100     1.8259E-01  8.1944E-02  6.5211E-02
    21.01219   -11.11673    -4.85518     1.8706E-01  5.2655E-02 -1.3470E-02
    29.46089    10.24032    -5.34786     2.3096E-01 -1.0991E-01 -4.5712E-02
    31.67522     9.88478    -3.14241     2.3038E-01  1.1216E-01  1.0230E-01
    26.27696    43.84318    47.05176     2.1927E-01  3.5626E-01  3.7892E-01
    32.19032    11.11251    -1.31758     3.6860E-01 -1.3050E-01 -2.1745E-01
    29.52284     6.94376    -3.53086    -9.5938E-02 -6.0992E-02 -2.9819E-02
    29.71856     9.39837    -3.23174     1.3773E-01 -8.4766E-02 -1.1722E-01
    31.59268    11.87571    -0.93029     4.3025E-01  1.1622E-01 -3.6039E-02
    24.60694     9.18652     2.21439     2.4359E-01  1.1491E-01 -1.3301E-01
    41.84614     5.84166    47.53087     2.0773E-01  1.0642E-01  6.7668E-03
    30.83554     8.62027    -1.44091     3.3986E-01 -1.3060E-01 -9.9070E-02
    29.99115     9.13583    -2.28398     4.3464E-01  8.7819E-04 -8.6749E-02
    35.72607    13.24386    -2.10928     3.4293E-01  4.0441E-02 -7.3749E-02
    31.40255    11.30246    -1.76918     2.6794E-01 -2.6634E-02 -1.2426E-01
    19.28658     0.21865    30.43968     1.6207E-01  4.3920E-02  2.1247E-01
    22.91955     2.21273   -10.92583     2.7207E-01  1.4043E-01  3.0735E-02
    30.71829    10.09352    -4.68444     3.5900E-01 -2.8779E-02 -1.6522E-01
    32.49511     5.48184    -6.27118     1.9970E-01  2.5617E-01  2.2327E-01
    33.04773     6.07029    -5.48875     2.7285E-01  1.0069E-02  5.9230E-02
    30.80999     8.82717    -1.96566     4.7609E-01  5.0934E-03 -1.2652E-01
    33.39802     8.60506    -6.67090     2.0147E-01 -8.4961E-02 -8.2151E-02
    31.81996     7.00761    -3.09946     1.2259E-01  5.5281E-02  5.2994E-02
    43.38727    13.76886    34.87792     3.3120E-01  1.1089E-01  2.5376E-01
    73.80290   -21.32377   -42.33665     5.7834E-01 -1.3388E-01 -3.0108E-01
    25.78786     5.30956    -6.95252     3.7160E-01  1.5331E-01  2.5147E-01
    29.22668     9.90215    -1.47168     1.9547E-01 -2.7418E-01 -1.9305E-02
    -9.54676    23.96981    11.56998    -5.7472E-02  2.0663E-01  9.0525E-02
    28.93669     4.19591     1.77513     2.4208E-01  2.8582E-01 -1.3766E-01
    27.22291    13.35458    -1.00558     3.2001E-01  5.6832E-02 -1.0558E-01
    31.00292    13.15688    -1.59608     5.6108E-01  1.6926E-01 -2.6873E-02
    31.17101     9.32318     1.41014     3.2711E-01  6.6248E-02 -1.2553E-01
    31.36755     9.50048    -2.43889     5.6684E-01 -7.8915E-02  4.7213E-02
    31.32014     9.13115    -3.31548     5.0214E-01  2.9475E-04  1.2816E-01
    29.33446     8.06577    -4.11129     1.6002E-01 -3.1546E-02 -1.2590E-01
    36.32743    18.95217   -14.43609     2.8620E-01  7.1203E-02  1.5984E-02
    81.21076    52.08658   -28.08157     6.3849E-01  4.1768E-01 -1.8459E-01
    86.11249    31.25144    -2.72427     6.3308E-01  2.9821E-01  5.7407E-02
    28.28145    10.70524    -2.54519     5.6507E-01  2.0939E-01 -1.9940E-01
    30.47484     8.97886    -2.48825     5.4483E-01 -2.1953E-01 -1.1366E-01
    29.06740    10.12370    -2.55297     1.6967E-01  5.5992E-02  1.4556E-01
    12.80688     0.67664     9.65306     1.6955E-01  6.2499E-02  1.0947E-02
    17.92830   -20.36145    -1.47519     1.6216E-01 -7.6086E-02  2.4627E-02
    31.66782    10.11646    -2.85308     3.0536E-01  5.1507E-02 -4.0572E-02
    30.89456     9.71525    -3.67680     2.4424E-01 -3.0285E-02 -3.9948E-01
    29.36118     8.59491    -1.90836     3.9009E-01  4.3823E-02 -3.9900E-02
    28.39164    10.02734    -3.77934     2.7107E-01 -5.6908E-02 -3.7214E-01
