 # t =    70.000001043081284     
 x   y   z   vx   vy   vz
    25.43368    -1.98137     2.03293     3.0262E-01  1.1268E-01  6.5582E-02
    11.31186     2.07636     3.41328     2.9613E-01  7.6999E-02  2.4925E-03
    34.79716    -7.90943    17.40046     4.3379E-01 -3.6639E-02  2.3376E-01
    -0.41010    12.65561     1.69023     5.4563E-02  1.8988E-01  6.4069E-02
   -30.04481    11.75104     8.96796    -4.1520E-01  1.9970E-01  1.5987E-01
    15.84324     5.89443    -4.17031     2.0164E-01  1.1695E-01  4.1729E-01
     6.72534     4.56993    -0.60055     7.5863E-02  1.2925E-01 -4.2662E-02
    16.84011     1.75118     1.09547     1.6142E-01  1.1232E-01  2.1528E-01
    -0.29593    -0.98778    -4.93959     3.9863E-02  2.2247E-02 -5.0255E-03
    17.53534     4.73724    -2.16325     1.8392E-01  9.4385E-02  6.6947E-03
    16.70693     7.75303    12.01535     2.3527E-01  8.8770E-02  9.7241E-02
     8.61273    20.17617    24.83694     1.1928E-01  2.8219E-01  3.6997E-01
    41.99923     9.39837     9.59875     5.2177E-01  1.5764E-01  1.2789E-01
    18.84813     3.64705    -4.06658     1.8319E-01  1.9270E-01  7.1495E-02
    13.02484     8.13373    11.55047     1.9865E-01  1.4887E-01  8.4279E-02
     3.50483     5.72944     9.91704     1.0801E-01  1.4731E-01  1.3888E-01
    19.04615     5.02523    -0.96511     1.2544E-01  7.5386E-02  5.7260E-02
    19.40059     6.53889    -0.94882     2.6550E-01  3.4322E-01  1.0609E-01
   -31.33209   -14.47663    -1.08747    -4.6562E-01 -1.7272E-01  1.5369E-02
    31.51335    19.98621    -3.40983     4.0962E-01  2.4723E-01 -6.3264E-03
    11.32102    -0.63585    -9.98665     1.4830E-01  8.9283E-02  3.1577E-02
    16.53249     3.22830    -1.44421    -2.1888E-03 -1.6589E-01  3.7057E-02
    15.99371     9.86095     5.15420     2.8674E-01  1.0089E-01 -1.9534E-02
    -5.05545    10.98350    16.87385    -4.6467E-02  1.6734E-01  2.5639E-01
    27.26129     4.25680    -8.88158     3.2245E-01  1.1876E-01 -8.3001E-02
    15.65931     0.49015    -3.91186     3.4318E-01  1.9571E-01 -2.9841E-02
    18.40031     3.90068    -3.74377     2.6871E-01 -4.2115E-02  1.1552E-01
    17.52383     7.45656    -4.19451     2.5164E-01  1.3702E-01  7.2338E-02
