 # t =    50.000000745058060     
 x   y   z   vx   vy   vz
    19.13108    -3.81912     0.51059     3.3021E-01  6.9648E-02  8.6100E-02
     6.04435     0.77903     2.87217     2.3047E-01  5.5036E-02  5.0241E-02
    26.07336    -7.05244    12.56412     4.3856E-01 -4.9666E-02  2.5022E-01
    -1.23047     8.76495     0.35986     2.5724E-02  1.9994E-01  6.9094E-02
   -21.67060     7.74964     5.75529    -4.2284E-01  2.0049E-01  1.6152E-01
    12.49505     3.00439   -10.36929     1.5517E-01  1.5135E-01  2.4691E-01
     5.94127     2.02417     0.13226    -3.4290E-03  1.2383E-01 -2.6567E-02
    12.84341     2.20415    -3.97067     2.9803E-01 -1.4598E-01  1.3598E-01
    -0.79793    -1.33495    -4.80268     8.2012E-03  1.1871E-02 -9.1061E-03
    12.01386     2.99113    -1.90739     1.4390E-01  5.9470E-02  1.0220E-01
    12.09777     5.91929     9.65918     2.2583E-01  9.5242E-02  1.3930E-01
     6.32458    14.47929    17.30019     1.0796E-01  2.8747E-01  3.8370E-01
    31.46529     6.29084     6.65646     5.2756E-01  1.5166E-01  1.6471E-01
    13.15112     1.45345    -3.05290     3.9624E-01 -2.5590E-02 -1.8786E-01
     9.22966     5.08700     9.48228     1.8062E-01  1.5593E-01  1.2402E-01
     1.60439     2.78003     6.95093     8.0255E-02  1.4758E-01  1.5889E-01
    11.34462     2.61914    -2.66183     4.9016E-01  1.4500E-01 -8.1938E-03
    10.39369     0.70124    -2.96717     4.6118E-01  1.0078E-01  3.1148E-02
   -21.95945   -10.99880    -1.39637    -4.7221E-01 -1.7529E-01  1.5535E-02
    23.48897    14.64476    -3.29950     3.9373E-01  2.8230E-01 -5.2012E-03
     8.67549    -2.16537   -10.23241     1.1708E-01  6.2553E-02 -9.7908E-03
    14.14332     6.31268    -2.92246     2.2871E-01 -6.1858E-03  5.6501E-02
    10.48974     7.43124     4.92143     2.6266E-01  1.4170E-01  4.2538E-02
    -3.99457     7.60757    11.66058    -6.0571E-02  1.7047E-01  2.6562E-01
    20.65539     2.04032    -6.90783     3.4484E-01  1.0452E-01 -1.1441E-01
     9.54592    -1.96293    -2.78015     2.6544E-01  5.6048E-02 -7.3306E-02
    11.68663     3.66091    -1.49245     2.4704E-01  2.3106E-01 -2.7270E-01
    12.21255     2.34591    -2.55898     2.5875E-01  3.4775E-01 -3.0722E-01
    19.31965     8.36686     7.18989     2.6659E-01  1.7139E-01  1.6010E-01
    12.66312     3.28154    -1.93238    -2.5323E-02  1.2628E-01  2.6719E-01
    13.28789     1.67959    -3.17859     2.3194E-01 -1.1008E-01  1.9188E-03
    10.65501     3.96310    -2.93023     1.0961E-01  1.8815E-01 -1.3413E-01
     4.53715    -8.89843   -32.43469     4.7897E-02 -1.3734E-01 -5.6884E-01
    10.65114    -1.29548    -4.46103     3.1009E-01  1.8596E-01  6.5462E-02
    19.76713    -4.57788    -6.04452     3.4920E-01  6.3743E-02  3.1260E-02
     2.15772     8.85034     3.77329     6.4721E-02  2.2021E-01  3.9940E-02
    11.82409     1.99889    -3.30499     3.3570E-01  1.0705E-01 -9.9487E-02
    -4.37090    -5.32872     6.17704     1.6195E-01  8.6428E-02  4.5559E-02
    13.53914     0.64597     5.59453     2.9123E-01  8.9120E-02  4.3826E-02
    14.29566    11.58307     7.74873     2.6148E-01  2.1838E-01  1.1697E-01
    16.25503     8.09156     3.28589     1.6237E-01  2.1004E-01  9.9906E-02
     1.81684    -3.96887     0.13645     8.3560E-02  3.1513E-02  9.8053E-02
     9.41132   -11.33365    -3.59638     1.4422E-01 -4.7706E-02 -2.3527E-02
    13.89342     4.93388    -3.01395     6.1244E-02 -3.1952E-02 -5.2154E-02
    11.23347     1.74011    -1.25308     1.8027E-01 -1.6163E-02 -1.7196E-01
    11.04834    18.34814    19.73319     2.1216E-01  3.7558E-01  4.0751E-01
    15.44949     3.37243    -1.81083     3.3512E-01 -3.2102E-02 -9.7581E-02
    11.40442    -0.47541    -2.95508     1.5581E-01  2.6539E-01  1.1255E-01
    11.89571     3.27747    -2.96389     1.8089E-01 -6.1292E-02  9.2553E-02
    10.62334     4.25905    -1.26048     2.1420E-01  2.3754E-01  1.1381E-01
    12.31506     4.17067    -6.98456     3.4543E-01  6.2605E-02  1.4599E-01
    27.14318    -1.54410    46.23793     2.1147E-01  1.0395E-01  3.0636E-02
    13.16054     2.10636    -1.18106     1.2863E-01  3.7588E-04 -1.0721E-01
    11.89804     2.56645    -1.94474     4.4815E-01  4.3360E-02  8.4997E-02
     9.54718    -3.85987    -4.29693     2.0667E-01  1.7221E-01  5.1400E-02
    12.95671     3.39577    -1.92102     3.3989E-01  4.0245E-01  1.4518E-01
     8.61464    -2.32966    13.75471     1.3829E-01  2.4880E-02  2.7200E-01
     8.64723    -2.92774    -7.47989     1.4702E-01  8.4894E-03 -1.1038E-01
    13.75817     1.76061    -0.71234     9.0685E-02  1.5125E-01  7.4703E-03
    13.67038    -1.08532    -9.25306     2.7182E-01  1.0062E-03 -7.2434E-02
    10.06539     3.79503     5.90397     2.3905E-01  1.3363E-01 -5.2576E-02
    13.64524     2.49542    -1.32287     3.2769E-01  1.1194E-01 -6.5694E-02
     7.87163     0.28255    -2.80209     1.7661E-01  9.6573E-02  1.0150E-01
    13.33078     1.86128    -2.55895     2.8455E-01 -1.1773E-01  2.8078E-01
    19.81099     5.84945    15.34865     3.3954E-01  1.1465E-01  3.1530E-01
    32.81676   -11.46224   -20.69932     5.9339E-01 -1.5454E-01 -3.2283E-01
     7.94394     0.15788   -10.61851     1.8827E-01  2.7951E-02 -3.6135E-02
    12.18267     5.09534    -1.97774     2.5023E-02  9.4247E-02  1.5831E-01
    -4.16200     8.98483     4.77601    -1.0442E-01  2.2431E-01  1.0638E-01
    12.93907    -6.32545     2.96281     2.1239E-01  5.0388E-02  4.3708E-02
    14.09440     2.17420    -4.57807     3.5113E-01 -4.1957E-03 -1.0240E-01
    15.80688    -2.34249    -2.53604     1.3267E-01 -2.4158E-03 -9.1110E-03
    12.91512     2.68523    -1.42784     4.2931E-01  6.7901E-02 -3.5091E-01
    10.29453     2.11746    -1.95764     1.7120E-01  1.1103E-01 -4.2125E-02
    10.96218     2.62004    -0.73584     8.5530E-02  8.1645E-02 -7.9240E-02
    11.68899     2.91938    -1.34658     2.6187E-01  2.4119E-01  2.1416E-01
    15.69411    10.34127   -11.30628     2.8712E-01  1.6840E-01 -1.0511E-01
    35.96883    22.22181   -14.75930     6.5545E-01  4.4879E-01 -2.0761E-01
    40.09750     9.98564    -6.38842     7.4430E-01  2.7131E-01 -3.1221E-02
    12.22588    -2.92666     0.40453     1.0369E-01  3.6878E-02  5.0765E-02
    11.99977     4.36679    -2.47915     1.0548E-01  2.8992E-01 -1.0070E-02
     9.57662     3.74757    -2.59575     4.0672E-01  9.6948E-02  1.3622E-01
     3.66282    -2.35767     6.79892     8.7182E-02  1.9460E-02  7.3088E-02
     7.54262   -12.87414    -3.24973     1.3050E-01 -1.4426E-01  2.4123E-02
    13.30052     3.22437    -2.41481     1.8261E-01  2.1670E-01  1.2956E-01
    11.00690     1.75324    -0.63261     3.0873E-01  1.1390E-01  8.2740E-02
    14.01836     2.99858    -1.32159     1.8432E-01  1.4424E-01 -1.3491E-01
     9.81582     3.63794    -2.21766     3.1428E-01  3.1657E-02 -1.9770E-01
    36.10568   -17.01795     5.27461     6.5268E-01 -2.6896E-01  1.5841E-01
    11.92452     3.02907    -1.93846     3.1052E-01  9.4195E-02  5.1633E-02
    33.68691     2.94155     2.71079     5.6856E-01  1.2332E-01  1.0716E-01
    13.96242     2.13440    -1.79337     4.6299E-02 -6.9373E-03 -1.0739E-02
    15.10621    -7.50423    16.01571     2.3607E-01 -5.0361E-02  3.1012E-01
    12.71419     4.12358    -3.71223     6.6492E-02  1.2435E-01 -3.1428E-02
    12.90438     3.78831    -2.81508     2.0208E-01  6.3262E-02  1.8675E-02
    11.23774     3.49906    -2.64636     2.5346E-01  2.1843E-01  1.5495E-01
    12.87907   -10.32448    -7.10291     2.4910E-01 -4.9446E-02 -9.7831E-02
    12.50967     3.93692    -2.32310     5.3528E-01 -4.3353E-02 -1.5635E-01
    13.22265     2.33674    -2.96725     5.9411E-02  2.2692E-01 -1.5294E-01
    16.22169     3.38196    -3.32595     1.5862E-01  9.5356E-02  1.7720E-01
    15.33710    -2.50294     1.33695     1.3844E-01  9.2177E-02 -9.3445E-03
    27.87560    12.84622   -23.26957     4.7543E-01  3.1499E-01 -3.5681E-01
    -0.40789     3.25599     7.39051    -6.4745E-02  1.4500E-01  2.0215E-01
    11.03279     2.55788     0.85567     2.7884E-01  2.4443E-01  7.3804E-02
    11.70950     2.39109    -1.58294     3.1980E-01 -1.2424E-02 -1.5202E-01
    -9.10516    -5.40816    -0.65436    -1.5674E-01 -3.6840E-02  2.8460E-02
    12.81002     1.22405    -3.00995    -1.0528E-02 -5.2104E-03  7.8947E-02
    27.55415    -0.50384   -27.49471     5.0690E-01  3.4571E-02 -4.4931E-01
    14.74842     0.70291     0.46910     1.8762E-01  1.1727E-01 -1.4211E-01
    12.21050     3.16292    -1.57767     8.4280E-02  8.6027E-02  3.0285E-01
    12.22838    12.51692   -15.31390     2.0895E-01  2.3047E-01 -1.6979E-01
    13.30370     0.59976    -4.88554     2.4028E-01  6.0065E-02  1.2186E-01
    13.74244     2.28235    -1.80639     3.6225E-01 -7.2999E-03  5.6681E-02
    16.33189     2.90663    -1.87777     1.6238E-01  1.1361E-01  1.0153E-01
    12.80872     1.74247    -0.94508     3.1312E-01  1.2712E-01 -6.8484E-02
     1.85691    10.28735    -7.25600     5.2580E-02  2.5233E-01 -2.0814E-02
    12.86604     6.25129   -14.25416     2.7822E-01  1.1925E-01 -1.0393E-01
    -2.85341    -4.67965     5.29149    -3.6341E-02 -1.8899E-02  1.7095E-01
    12.03283     5.08476    -0.08226     1.1475E-01 -7.5467E-02  1.0399E-01
    19.43559    10.76040    -3.43086     2.7018E-01  1.8469E-01  1.0894E-02
     4.85592    13.23137     2.34357     1.1209E-01  2.2215E-01  7.9651E-02
    13.05637     2.99350    -1.96001     4.5933E-01  4.2395E-01  1.6205E-01
    11.93932     4.78318    -1.38702     3.8093E-01  1.8685E-01  2.3249E-01
    10.04710    -0.10387    -3.15442     3.4175E-01  1.1574E-01 -6.1817E-02
     3.16497    -2.83197    -1.79756     1.6188E-01  1.1089E-01  6.2890E-02
    13.26562   -21.28461     0.75500     2.1273E-01 -3.5465E-01  9.3223E-02
    12.91023     2.69715    -1.88134     7.6292E-02  2.9282E-01 -1.5907E-01
    11.91694     1.01921     8.31044     2.5440E-01  6.1441E-02  1.1614E-01
    20.57801     3.92763     5.82326     2.8805E-01  1.3933E-01  1.2420E-01
     3.12535     4.82733     3.41601     9.5638E-02  1.4325E-01  3.6678E-02
   -18.29013    20.50215    10.34526    -3.8842E-01  4.4284E-01  2.6247E-01
    12.35930    -6.12549     1.23010     1.5836E-01  7.3078E-02  8.5771E-02
    13.05434     3.12700    -1.73867     8.2541E-02 -9.4274E-02 -6.2152E-02
     7.80346    -2.01624     1.97888     2.2858E-01  1.4685E-01  7.2428E-02
    12.84459     2.25735    -1.40307     1.8000E-01  1.6436E-01 -8.1353E-02
    10.43544     3.97770    -0.00622     4.0459E-01  6.1413E-02  9.2993E-02
    15.08318    20.29245    11.30894     2.3672E-01  3.7994E-01  2.8517E-01
    12.17754     1.61960    -1.53726    -3.3743E-02  1.7769E-01 -6.0961E-02
    25.60178     7.73906    -2.55483     3.9859E-01  1.1856E-01  2.5531E-02
    17.66514     9.30751   -12.32176     2.3944E-01  1.9622E-01 -1.1468E-01
    11.13049     3.20961    -2.41726     3.3564E-01 -5.9061E-02  1.0033E-01
     7.65037     9.71838    -3.68039     8.4269E-02  1.7705E-01 -1.2802E-02
    11.19820     1.64203    -2.40083     2.6026E-01 -3.0493E-02 -1.5623E-01
    16.15837    -7.95055     0.91363     2.7237E-01 -2.8890E-02  2.7245E-02
    11.57219     2.66367     0.50079     1.4819E-01  1.4998E-01  5.1010E-02
    12.41721     2.69259    -3.15483     1.9967E-01  7.0921E-02 -5.5528E-02
   -99.39774   -29.24297   249.40010     9.1918E-02  6.4084E-02  2.6081E-01
    11.72938    -5.07608     6.01418     1.8593E-01  4.3359E-02  6.5093E-02
    11.29925     3.69290   -16.69138     1.5652E-01  1.5343E-01 -2.4235E-01
    20.52687     5.41556    -8.11125     2.8084E-01  1.7072E-01 -4.9446E-02
    12.53315     2.22300    -2.56948     5.6159E-01  1.8903E-01 -1.8597E-01
     2.11627   -14.36672    -0.23738     4.8167E-02 -1.8348E-01  2.3980E-02
    10.43728     4.16977    -1.96429     4.5778E-01  1.7118E-01  7.0907E-02
    13.21825     2.85176    -2.30317     2.8722E-01 -8.1950E-02  1.0543E-01
    11.83960     0.79722    12.13568     1.8098E-01  8.6558E-02  1.8783E-01
     7.58603    16.98600   -16.17692     1.3928E-01  3.1656E-01 -2.1798E-01
    10.39913     8.28020    -2.96274     2.6033E-01  7.2248E-02  6.7462E-02
    15.56880     3.82402    -1.31136     8.1689E-02  7.8187E-02  1.4884E-01
     8.40561     2.18414    -2.55280     1.6799E-01  2.7667E-01  3.0906E-02
    12.04133     3.87045    -1.60394     2.0962E-01  3.5826E-01  1.3587E-01
     4.70628    -5.69761     1.29694     1.3235E-01 -1.1308E-03 -3.4169E-02
    12.50649     7.62694     8.80211     1.9352E-01  1.6149E-01  1.0610E-01
    16.11032   -19.18465    29.93984     2.8038E-01 -2.9736E-01  6.2902E-01
    10.02373    -1.58197     1.86462     1.1093E-01  1.2767E-01  1.1946E-01
    11.48384     4.03768    -7.24096     2.2580E-01  6.9114E-02  3.2358E-02
    20.57695     2.85306     6.52672     2.6640E-01  1.2274E-01  1.1270E-01
     8.89112     2.81218     3.99755     2.8335E-01  1.1846E-01  5.7497E-02
     8.79339    -0.17630    -7.79878     1.7362E-01  1.3823E-01  7.8898E-02
    14.69954     2.75021    -1.49496     2.2217E-01  2.5808E-01  7.3721E-02
